route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade
Slunk,Slunk Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068491/slunk,3.4,-1,Boulder,V9,1,,37.4226,-118.4346,106068491,9.0
Enter The Dragon,Dragon Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112513071/enter-the-dragon,3.0,-1,Boulder,V9,1,12.0,37.33822,-118.4735,112513071,9.0
Aquatic Hitchiker,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108730349/aquatic-hitchiker,3.0,-1,Boulder,V10-,1,8.0,37.422540000000005,-118.43364,108730349,9.75
Beefcake,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068510/beefcake,3.2,-1,Boulder,V10,1,14.0,37.422540000000005,-118.43364,106068510,10.0
Water Hazard,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322791/water-hazard,2.3,-1,Boulder,V10,1,16.0,37.422540000000005,-118.43364,106322791,10.0
Bottom Feeder,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116586291/bottom-feeder,2.0,-1,Boulder,V10,1,12.0,37.422540000000005,-118.43364,116586291,10.0
Chizam SDS,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322772/chizam-sds,4.0,-1,Boulder,V10+,1,12.0,37.422540000000005,-118.43364,106322772,10.25
Beefy Gecko,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322757/beefy-gecko,3.0,-1,Boulder,V11-,1,15.0,37.422540000000005,-118.43364,106322757,10.75
Rorschach Test,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068521/rorschach-test,4.0,-1,Boulder,V11,1,12.0,37.422540000000005,-118.43364,106068521,11.0
Exit The Dragon,Dragon Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112513093/exit-the-dragon,2.0,-1,Boulder,V11,1,16.0,37.33822,-118.4735,112513093,11.0
Beautiful Gecko,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322741/beautiful-gecko,3.0,-1,Boulder,V12,1,15.0,37.422540000000005,-118.43364,106322741,12.0
The Aquarium,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112382233/the-aquarium,3.5,-1,Boulder,V12,1,25.0,37.422540000000005,-118.43364,112382233,12.0
