route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade
Sweetie Pie,Illicit Sweetie Boulder > The Hang > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106649376/sweetie-pie,2.8,-1,Boulder,V-easy,1,18.0,33.998020000000004,-116.15351000000001,106649376,-1.0
Alright Arete,OK Corridor > Planet X Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105798072/alright-arete,2.6,-1,Boulder,V-easy R,1,22.0,33.99638,-116.15553,105798072,-0.75
OK Face,OK Corridor > Planet X Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105798075/ok-face,1.0,-1,Boulder,V-easy R,1,18.0,33.99638,-116.15553,105798075,-0.75
Unnamed 5.7,The Wedge > Planet X Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116187768/unnamed-57,2.0,-1,Boulder,V-easy,1,,33.99662,-116.15592,116187768,-1.0
Sportin' Wood,The Wood Block > Love Nest Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106641442/sportin-wood,1.5,-1,Boulder,V-easy,1,13.0,33.9966,-116.1554,106641442,-1.0
Wood Rasp Arete,The Wood Block > Love Nest Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106642099/wood-rasp-arete,0.5,-1,Boulder,V-easy,1,12.0,33.9966,-116.1554,106642099,-1.0
Diamonds and Guns,Transplants Boulder > Love Nest Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106655047/diamonds-and-guns,1.0,-1,Boulder,V-easy,1,10.0,33.9966,-116.1554,106655047,-1.0
California Babylon,Transplants Boulder > Love Nest Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106655057/california-babylon,2.0,-1,Boulder,V-easy,1,10.0,33.9966,-116.1554,106655057,-1.0
Rip it Up,Adolescents Block > Love Nest Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106670096/rip-it-up,1.0,-1,Boulder,V-easy,1,14.0,33.9966,-116.1554,106670096,-1.0
Creatures,Adolescents Block > Love Nest Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106670111/creatures,0.5,-1,Boulder,V-easy,1,14.0,33.9966,-116.1554,106670111,-1.0
Fedora,The Hatrack > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725560/fedora,1.4,-1,Boulder,V-easy,1,10.0,33.98932,-116.16342,105725560,-1.0
Porkpie,The Hatrack > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106159684/porkpie,1.7,-1,Boulder,V-easy,1,12.0,33.98932,-116.16342,106159684,-1.0
Pillbox,The Hatrack > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106159689/pillbox,1.5,-1,Boulder,V-easy,1,14.0,33.98932,-116.16342,106159689,-1.0
Bowler,The Hatrack > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106567965/bowler,1.0,-1,Boulder,V-easy,1,12.0,33.98932,-116.16342,106567965,-1.0
Estimated Prophet,Ayatollah Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106318191/estimated-prophet,1.0,-1,Boulder,V-easy,1,15.0,33.98932,-116.16342,106318191,-1.0
North Corner,Four Corners Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106124525/north-corner,1.0,-1,Boulder,V-easy,1,12.0,33.98964,-116.16301999999999,106124525,-1.0
White Crack,Cap Rock > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106161774/white-crack,2.7,-1,Boulder,V-easy,1,15.0,33.98965,-116.16317,106161774,-1.0
House Brew,French Roast Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106314695/house-brew,1.3,-1,Boulder,V-easy,1,10.0,33.98932,-116.16342,106314695,-1.0
Java Junkie,French Roast Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106314702/java-junkie,1.5,-1,Boulder,V-easy,1,10.0,33.98932,-116.16342,106314702,-1.0
West Face,Entrance Boulder > Entrance Boulder & Vicinity > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106143774/west-face,1.4,-1,Boulder,V-easy,1,15.0,34.01258,-116.16828999999998,106143774,-1.0
Descent Route,Entrance Boulder > Entrance Boulder & Vicinity > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106143781/descent-route,1.0,-1,Boulder,V-easy,1,18.0,34.01258,-116.16828999999998,106143781,-1.0
Heart-On,Entrance Boulder > Entrance Boulder & Vicinity > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106461617/heart-on,1.0,-1,Boulder,V-easy,1,19.0,34.01258,-116.16828999999998,106461617,-1.0
The Blazed Trail,Trailblazer Rock > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106465584/the-blazed-trail,1.0,-1,Boulder,V-easy,1,9.0,34.014309999999995,-116.17112,106465584,-1.0
Van Gogh's Ear,Van Gogh's Ear > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106488621/van-goghs-ear,1.0,-1,Boulder,V-easy,1,8.0,34.014309999999995,-116.17112,106488621,-1.0
Deadwood Arete,Deadwood Boulder > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106491348/deadwood-arete,1.0,-1,Boulder,V-easy,1,10.0,34.014309999999995,-116.17112,106491348,-1.0
Moonglow,Victory Boulder > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106625546/moonglow,1.0,-1,Boulder,V-easy,1,12.0,34.014309999999995,-116.17112,106625546,-1.0
V for Victory,Victory Boulder > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106625551/v-for-victory,1.0,-1,Boulder,V-easy,1,12.0,34.014309999999995,-116.17112,106625551,-1.0
Golden Monkey,Victory Boulder > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106625560/golden-monkey,1.0,-1,Boulder,V-easy,1,12.0,34.014309999999995,-116.17112,106625560,-1.0
Storm King,Victory Boulder > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106625565/storm-king,1.0,-1,Boulder,V-easy,1,12.0,34.014309999999995,-116.17112,106625565,-1.0
Hop Devil,Victory Boulder > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106632860/hop-devil,1.0,-1,Boulder,V-easy,1,12.0,34.014309999999995,-116.17112,106632860,-1.0
Northwest Arete,Wedge Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106047068/northwest-arete,2.4,-1,Boulder,V-easy,1,20.0,34.0099,-116.16866,106047068,-1.0
Descent Route,Wedge Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106143792/descent-route,1.5,-1,Boulder,V-easy,1,15.0,34.0099,-116.16866,106143792,-1.0
Down with the Ship,Shipwreck Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106143754/down-with-the-ship,1.3,-1,Boulder,V-easy,1,18.0,34.01102,-116.16606000000002,106143754,-1.0
Turnbuckle Arete,Turnbuckle Rock > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106296025/turnbuckle-arete,1.9,-1,Boulder,V-easy,1,12.0,34.01102,-116.16606000000002,106296025,-1.0
Turnbuckle Slab,Turnbuckle Rock > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106296817/turnbuckle-slab,1.8,-1,Boulder,V-easy,1,12.0,34.01102,-116.16606000000002,106296817,-1.0
Turnbuckle Descent,Turnbuckle Rock > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106296822/turnbuckle-descent,1.6,-1,Boulder,V-easy,1,12.0,34.01102,-116.16606000000002,106296822,-1.0
Descent Route,Wave Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106117037/descent-route,1.7,-1,Boulder,V-easy,1,20.0,34.00987,-116.16843,106117037,-1.0
Flakey Boulder Right,Flakey Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106123991/flakey-boulder-right,1.2,-1,Boulder,V-easy,1,15.0,34.01001,-116.16739,106123991,-1.0
Hot and Juicy,Semi-Precious Boulder > Semi-Precious Bouldering > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106126580/hot-and-juicy,2.6,-1,Boulder,V-easy,1,17.0,34.01273,-116.16842,106126580,-1.0
Fat Flake,Belly Roll Boulder > Semi-Precious Bouldering > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106126617/fat-flake,1.5,-1,Boulder,V-easy,1,14.0,34.01273,-116.16842,106126617,-1.0
South Face,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106072550/south-face,1.4,-1,Boulder,V-easy,1,17.0,34.01428,-116.15827,106072550,-1.0
Manx,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106115224/manx,1.9,-1,Boulder,V-easy,1,16.0,34.01428,-116.15827,106115224,-1.0
The Womb,The Womb > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106051737/the-womb,2.5,-1,Boulder,V-easy,1,13.0,34.01417,-116.15807,106051737,-1.0
At Your Cervix,The Womb > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114302640/at-your-cervix,2.0,-1,Boulder,V-easy,1,20.0,34.01417,-116.15807,114302640,-1.0
Unnamed .6,The Pig Sty > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114432536/unnamed-6,1.3,-1,Boulder,V-easy,1,8.0,34.01398,-116.15438999999999,114432536,-1.0
Nebula,The Asteroid Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106046667/nebula,1.7,-1,Boulder,V-easy,1,15.0,34.013459999999995,-116.15442,106046667,-1.0
Ceres,The Asteroid Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106046686/ceres,1.7,-1,Boulder,V-easy,1,15.0,34.013459999999995,-116.15442,106046686,-1.0
Pioneer,The Asteroid Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106046757/pioneer,1.4,-1,Boulder,V-easy,1,15.0,34.013459999999995,-116.15442,106046757,-1.0
Juno,The Asteroid Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107428319/juno,1.2,-1,Boulder,V-easy,1,15.0,34.013459999999995,-116.15442,107428319,-1.0
unknown,Little Big Horn Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106647273/unknown,1.0,-1,Boulder,V-easy,1,20.0,34.013459999999995,-116.15442,106647273,-1.0
Yacumama,Anaconda Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106275816/yacumama,1.0,-1,Boulder,V-easy PG13,1,20.0,34.013459999999995,-116.15442,106275816,-1.0
Hershey Kiss Off,Hershey Kiss Boulder > HVCG East > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106315286/hershey-kiss-off,1.5,-1,Boulder,V-easy,1,10.0,34.14302,-116.31326000000001,106315286,-1.0
Descent Route,Triangle Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/111704760/descent-route,1.2,-1,Boulder,V-easy PG13,1,16.0,34.0184,-116.16365,111704760,-1.0
Northeast Corner,School Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725299/northeast-corner,1.5,-1,Boulder,V-easy,1,20.0,34.0184,-116.16365,105725299,-1.0
Morsel,Snack Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106382726/morsel,1.6,-1,Boulder,V-easy,1,10.0,34.01672,-116.16391999999999,106382726,-1.0
Snack,Snack Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106382737/snack,1.6,-1,Boulder,V-easy,1,10.0,34.01672,-116.16391999999999,106382737,-1.0
Tidbit,Snack Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106382747/tidbit,1.6,-1,Boulder,V-easy,1,10.0,34.01672,-116.16391999999999,106382747,-1.0
Dollop,Snack Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106385988/dollop,1.3,-1,Boulder,V-easy,1,10.0,34.01672,-116.16391999999999,106385988,-1.0
Snack Attack,Snack Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106386022/snack-attack,1.7,-1,Boulder,V-easy,1,10.0,34.01672,-116.16391999999999,106386022,-1.0
Snack Crackle Pop,Snack Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106387052/snack-crackle-pop,1.3,-1,Boulder,V-easy,1,8.0,34.01672,-116.16391999999999,106387052,-1.0
Snack Trap,Snack Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106387057/snack-trap,1.3,-1,Boulder,V-easy,1,8.0,34.01672,-116.16391999999999,106387057,-1.0
Knuckle Cracker,Intersection Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106463958/knuckle-cracker,2.1,-1,Boulder,V-easy,1,20.0,34.0184,-116.16365,106463958,-1.0
Pothole Problem  2,Pothole Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109792579/pothole-problem-2,1.6,-1,Boulder,V-easy,1,12.0,34.016259999999996,-116.16212,109792579,-1.0
Pothole Mantel  2,Pothole Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109792586/pothole-mantel-2,1.7,-1,Boulder,V-easy,1,12.0,34.016259999999996,-116.16212,109792586,-1.0
Pothole Arete,Pothole Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109792593/pothole-arete,1.5,-1,Boulder,V-easy,1,12.0,34.016259999999996,-116.16212,109792593,-1.0
Pothole Slab,Pothole Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109792599/pothole-slab,1.6,-1,Boulder,V-easy,1,13.0,34.016259999999996,-116.16212,109792599,-1.0
Desert Rat Crack,Pothole Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109792606/desert-rat-crack,2.1,-1,Boulder,V-easy,1,14.0,34.016259999999996,-116.16212,109792606,-1.0
Paddler,Pinhead Boulder > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106169373/paddler,1.6,-1,Boulder,V-easy,1,15.0,34.01999,-116.16161000000001,106169373,-1.0
Pinhead Traverse,Pinhead Boulder > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106292515/pinhead-traverse,1.6,-1,Boulder,V-easy,1,10.0,34.01999,-116.16161000000001,106292515,-1.0
Scoops,Hensel Boulder > Scatterbrain Area > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106224147/scoops,1.6,-1,Boulder,V-easy,1,13.0,34.018240000000006,-116.16346000000001,106224147,-1.0
Big Lizard in my Backyard,Chuckawalla Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106067212/big-lizard-in-my-backyard,1.5,-1,Boulder,V-easy,1,10.0,34.0202,-116.165,106067212,-1.0
Mr. H,Voices Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725473/mr-h,1.9,-1,Boulder,V-easy,1,12.0,34.0204,-116.16556000000001,105725473,-1.0
Voices Arete,Voices Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725476/voices-arete,1.9,-1,Boulder,V-easy,1,12.0,34.0204,-116.16556000000001,105725476,-1.0
West Face,Dino's Egg > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106044167/west-face,2.2,-1,Boulder,V-easy,1,15.0,34.0202,-116.165,106044167,-1.0
The Egg Timer,Dino's Egg > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106044195/the-egg-timer,1.5,-1,Boulder,V-easy,1,10.0,34.0202,-116.165,106044195,-1.0
West Face Arete,Dino's Egg > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107996033/west-face-arete,1.4,-1,Boulder,V-easy,1,9.0,34.0202,-116.165,107996033,-1.0
West Face - Right,Dino's Egg > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107996040/west-face-right,1.7,-1,Boulder,V-easy,1,11.0,34.0202,-116.165,107996040,-1.0
Without a Trace,Without A Trace Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106130796/without-a-trace,1.0,-1,Boulder,V-easy,1,20.0,34.0202,-116.165,106130796,-1.0
Scudder Slab B,Laura Scudder Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109150860/scudder-slab-b,0.9,-1,Boulder,V-easy,1,10.0,34.01896,-116.16561999999999,109150860,-1.0
Problem A,Under Lizzy Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112453955/problem-a,1.0,-1,Boulder,V-easy,1,12.0,34.01907,-116.16609,112453955,-1.0
Problem C,Under Lizzy Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112453976/problem-c,1.3,-1,Boulder,V-easy,1,13.0,34.01907,-116.16609,112453976,-1.0
Problem D,Under Lizzy Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112453979/problem-d,1.0,-1,Boulder,V-easy,1,12.0,34.01907,-116.16609,112453979,-1.0
Hooker on Crack,Hooker Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112454187/hooker-on-crack,1.0,-1,Boulder,V-easy,1,12.0,34.019290000000005,-116.16592,112454187,-1.0
Wannabe,Facet Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106157170/wannabe,1.2,-1,Boulder,V-easy,1,10.0,33.984140000000004,-116.1525,106157170,-1.0
Dreaming of the Mantel,Master Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106742669/dreaming-of-the-mantel,1.0,-1,Boulder,V-easy,1,20.0,33.983000000000004,-116.1545,106742669,-1.0
Lumpy,Chocolate Boulder 1 > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105789399/lumpy,1.1,-1,Boulder,V-easy,1,15.0,34.06265,-116.22634,105789399,-1.0
Mini-Arete,Chocolate Chip > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105789405/mini-arete,1.4,-1,Boulder,V-easy,1,10.0,34.06265,-116.22634,105789405,-1.0
Mini-Slab,Chocolate Chip > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105789408/mini-slab,1.4,-1,Boulder,V-easy,1,10.0,34.06265,-116.22634,105789408,-1.0
Rotten Teeth,Chocolate Chip > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109990589/rotten-teeth,1.0,-1,Boulder,V-easy,1,8.0,34.06265,-116.22634,109990589,-1.0
Problem A,Chocolate Boulder 3 > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109989591/problem-a,1.0,-1,Boulder,V-easy,1,9.0,34.06265,-116.22634,109989591,-1.0
Sinfully Delicious,Chocolate Boulder 2 > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105789836/sinfully-delicious,1.3,-1,Boulder,V-easy,1,13.0,34.06265,-116.22634,105789836,-1.0
The Choc-o-Roach,Choc-o-Roach > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109989767/the-choc-o-roach,2.5,-1,Boulder,V-easy,1,13.0,34.060159999999996,-116.2243,109989767,-1.0
Problem A,Choc-o-Roach > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109989773/problem-a,1.0,-1,Boulder,V-easy,1,11.0,34.060159999999996,-116.2243,109989773,-1.0
Warm-Down,Miledi Boulder > Miledi Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105790040/warm-down,1.0,-1,Boulder,V-easy R,1,10.0,34.0752,-116.24196,105790040,-0.75
Hoffmans Highman,Miledi Boulder > Miledi Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105790049/hoffmans-highman,1.0,-1,Boulder,V-easy R,1,20.0,34.0752,-116.24196,105790049,-0.75
Problem A,Grainy Boulder > Miledi Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/110049039/problem-a,1.0,-1,Boulder,V-easy,1,10.0,34.07526,-116.24197,110049039,-1.0
Zygote,Embryo Boulder > Embryo Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106622306/zygote,1.0,-1,Boulder,V-easy,1,10.0,34.0808,-116.2462,106622306,-1.0
Blastula,Embryo Boulder > Embryo Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106622312/blastula,1.0,-1,Boulder,V-easy PG13,1,15.0,34.0808,-116.2462,106622312,-1.0
Primer,Blip Boulder > Embryo Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106069384/primer,1.0,-1,Boulder,V-easy,1,15.0,34.0808,-116.2462,106069384,-1.0
Blip,Blip Boulder > Embryo Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106622250/blip,1.0,-1,Boulder,V-easy,1,15.0,34.0808,-116.2462,106622250,-1.0
