,Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks
233,L. Ron Hubbards Stack of Rocks,L. Ron Hubbard's Boulder > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116714226/l-ron-hubbards-stack-of-rocks,1.0,-1,Boulder,V-easy,1,15.0,34.07323,-116.38682,1,1,0,0
234,Sweetielicious,Illicit Sweetie Boulder > The Hang > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106649385/sweetielicious,2.3,-1,Boulder,V0-,1,18.0,33.998020000000004,-116.15351000000001,36,8,47,85
235,Unnamed 5.9,The Wedge > Planet X Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116187870/unnamed-59,1.0,-1,Boulder,V0-,1,,33.99662,-116.15592,2,2,0,1
236,Tall Cans in the Air,Transplants Boulder > Love Nest Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106655062/tall-cans-in-the-air,1.0,-1,Boulder,V0-,1,10.0,33.9966,-116.1554,1,1,1,0
237,South Arete,Pumping Monzonite Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725530/south-arete,2.3,-1,Boulder,V0- R,1,20.0,33.9877,-116.1613,3,2,9,4
238,Gram Parsons Memorial Hand Traverse,Gram Parsons Memorial Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725212/gram-parsons-memorial-hand-traverse,2.5,-1,Boulder,V0-,1,25.0,33.98932,-116.16342,11,4,31,16
239,The Ayatollah of Rock and Rolla,Ayatollah Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106047155/the-ayatollah-of-rock-and-rolla,1.0,-1,Boulder,V0- R,1,20.0,33.98932,-116.16342,1,1,4,1
240,J.B. Supreme,Supreme Boulder > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106465612/jb-supreme,2.0,-1,Boulder,V0-,1,12.0,34.014309999999995,-116.17112,3,2,4,4
241,Hop Wallop,Victory Boulder > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106625540/hop-wallop,2.0,-1,Boulder,V0-,1,10.0,34.014309999999995,-116.17112,2,2,9,6
242,Right Arete,Wedge Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106118465/right-arete,2.3,-1,Boulder,V0-,1,18.0,34.0099,-116.16866,31,8,41,42
243,Sprinting Jew,The Hat > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106118150/sprinting-jew,1.0,-1,Boulder,V0-,1,12.0,34.01126,-116.16755,2,2,6,7
244,West Arete,Wave Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106117043/west-arete,1.9,-1,Boulder,V0-,1,20.0,34.00987,-116.16843,11,3,13,16
245,The Sarsen Stone,The Sarsen Stones > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/113787416/the-sarsen-stone,2.0,-1,Boulder,V0- PG13,1,,34.01077,-116.16841000000001,1,1,3,3
246,Right Arete,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105908389/right-arete,1.5,-1,Boulder,V0-,1,15.0,34.01428,-116.15827,43,13,19,96
247,Thingamajig,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105933364/thingamajig,2.2,-1,Boulder,V0-,1,16.0,34.01428,-116.15827,65,16,124,152
248,Little Big Horn,Little Big Horn Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106115359/little-big-horn,1.5,-1,Boulder,V0-,1,10.0,34.013459999999995,-116.15442,12,6,9,20
249,Sun Dance,Little Big Horn Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106277672/sun-dance,1.5,-1,Boulder,V0-,1,15.0,34.013459999999995,-116.15442,4,1,8,4
250,Matatoro,Anaconda Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106275812/matatoro,1.0,-1,Boulder,V0- PG13,1,20.0,34.013459999999995,-116.15442,1,1,4,1
251,Sweet Surprise,Hershey Kiss Boulder > HVCG East > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106292561/sweet-surprise,1.0,-1,Boulder,V0-,1,15.0,34.14302,-116.31326000000001,2,1,7,1
252,Triangle Boulder South Face,Triangle Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106463905/triangle-boulder-south-face,1.3,-1,Boulder,V0-,1,15.0,34.0184,-116.16365,4,1,6,7
253,The Clutch,Dino's Egg > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106044809/the-clutch,1.4,-1,Boulder,V0-,1,15.0,34.0202,-116.165,15,3,4,42
254,Largotot,Powell Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106048475/largotot,1.0,-1,Boulder,V0-,1,10.0,34.0202,-116.165,1,1,0,0
255,Trout Chow,Purina Wall > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725482/trout-chow,2.0,-1,Boulder,V0-,1,10.0,34.0202,-116.165,15,3,9,32
256,Riff Raff,Facet Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106121868/riff-raff,1.7,-1,Boulder,V0-,1,12.0,33.984140000000004,-116.1525,26,7,12,40
257,Tush,Chocolate Boulder 2 > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105789824/tush,1.7,-1,Boulder,V0-,1,12.0,34.06265,-116.22634,19,9,7,31
258,Happy Feet,Chocolate Spread > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109989792/happy-feet,1.0,-1,Boulder,V0-,1,12.0,34.06021,-116.22437,1,1,6,3
259,Don't Puss,Scratch-N-Sniff Boulder > Miledi Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105790170/dont-puss,1.4,-1,Boulder,V0-,1,18.0,34.0752,-116.242,7,3,4,7
260,Embryonic Journey,Embryo Boulder > Embryo Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106622290/embryonic-journey,1.0,-1,Boulder,V0-,1,10.0,34.0808,-116.2462,1,1,1,0
261,Blip Trip,Blip Boulder > Embryo Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106069391/blip-trip,1.0,-1,Boulder,V0-,1,15.0,34.0808,-116.2462,2,1,0,1
262,Dragonhead,Orkney Boulder > Embryo Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106654146/dragonhead,1.0,-1,Boulder,V0-,1,10.0,34.0808,-116.2462,1,1,2,0
263,The Church of the Jack Lord,The Broken Boulder > AFPA Rock Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106112272/the-church-of-the-jack-lord,1.3,-1,Boulder,V0- R,1,20.0,34.0398,-116.1943,3,1,3,2
264,Ramp Line,The Phantom Cart > The Outer Rim > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/110049272/ramp-line,1.0,-1,Boulder,V0- PG13,1,20.0,34.08392,-116.23255,1,1,0,2
265,3-Star Lieback,Star Boulder > Western Belt > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114338783/3-star-lieback,3.0,-1,Boulder,5.9 V0-,1,25.0,33.955220000000004,-116.09083999999999,3,2,5,4
266,Old Chub,Oskar Blues Boulder > Shark Fin Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106491416/old-chub,2.0,-1,Boulder,V0-,1,12.0,33.9512,-116.0768,1,1,3,1
267,Affluenza,Modern Ills Boulder > Shark Fin Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106640355/affluenza,1.0,-1,Boulder,V0-,1,15.0,33.9512,-116.0768,1,1,3,0
268,Leftward Ho,Dripper Boulder > Human Sacrifice Cove > The Volcano Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106360133/leftward-ho,2.0,-1,Boulder,V0-,1,20.0,33.9454,-116.07700000000001,1,1,6,1
269,Premium Miniature,Premium Miniature Boulder > Human Sacrifice Cove > The Volcano Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106667553/premium-miniature,2.0,-1,Boulder,V0-,1,8.0,33.9454,-116.07700000000001,1,1,3,0
270,Dorian Gray,Picture Perfect Boulder > Stonehenge Boulders > Stonehenge and Fry Boulders > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/108053649/dorian-gray,1.0,-1,Boulder,V0-,1,15.0,33.9962,-116.15,2,1,1,1
271,Split Grain,Hoi Polloi Boulder > Stonehenge Boulders > Stonehenge and Fry Boulders > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106274085/split-grain,1.5,-1,Boulder,V0-,1,15.0,33.9962,-116.15,2,2,2,3
272,Mushroom Problem,Mushroom Boulder > Stonehenge Boulders > Stonehenge and Fry Boulders > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106159860/mushroom-problem,1.7,-1,Boulder,V0-,1,12.0,33.9962,-116.15,7,4,5,9
273,Friction 100,Friction Slab > Gunsmoke Area > Barker Dam Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106345819/friction-100,1.1,-1,Boulder,V0-,1,10.0,34.0285,-116.1451,16,8,9,26
274,Junior Right - SDS,Shard Boulder > Indian Wave Boulders > Barker Dam Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106345786/junior-right-sds,1.5,-1,Boulder,V0-,1,13.0,34.0263,-116.1415,2,2,3,2
275,Chicken Wing,Indian Cave Boulder > Indian Wave Boulders > Barker Dam Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106392614/chicken-wing,2.0,-1,Boulder,V0-,1,20.0,34.0263,-116.1415,2,2,10,5
276,Fat Lip Left hand,Fat Lip Boulder > Indian Wave Boulders > Barker Dam Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106345872/fat-lip-left-hand,1.5,-1,Boulder,V0-,1,10.0,34.0263,-116.1415,2,2,4,2
277,Penny Pincher,JBMF Boulder > JBMF Boulders > Roadside Rocks Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725455/penny-pincher,1.5,-1,Boulder,V0-,1,12.0,34.0148,-116.16538999999999,28,13,13,39
278,False Up 20,False Up 20 Boulder > JBMF Boulders > Roadside Rocks Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725461/false-up-20,3.5,-1,Boulder,V0-,1,20.0,34.0148,-116.16538999999999,109,29,397,144
279,The Garden of Eden,Papa Boulder > Hemingway Boulders > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106356180/the-garden-of-eden,1.2,-1,Boulder,V0-,1,12.0,34.024,-116.1772,5,1,6,7
280,Lost Generation,Papa Boulder > Hemingway Boulders > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106356194/lost-generation,2.5,-1,Boulder,V0-,1,15.0,34.024,-116.1772,11,4,19,18
281,Give Thanks and Praises,Marley Boulder > Jimmy Cliff Area > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106634467/give-thanks-and-praises,1.0,-1,Boulder,V0-,1,15.0,34.0121,-116.1773,1,1,0,1
282,Jump Nyabinghi,Marley Boulder > Jimmy Cliff Area > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106634484/jump-nyabinghi,1.5,-1,Boulder,V0-,1,15.0,34.0121,-116.1773,2,1,1,1
283,Sorrel,Equine Boulder > Jimmy Cliff Area > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106632953/sorrel,1.0,-1,Boulder,V0-,1,15.0,34.0121,-116.1773,1,1,0,3
284,Bandulo,Bandulo Block > Jimmy Cliff Area > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/108036842/bandulo,1.0,-1,Boulder,V0-,1,12.0,34.0121,-116.1773,1,1,0,0
285,Ministry of Truth,Big Brother Boulder > Big Brother Boulders > Hall of Horrors Area > Hall of Horrors Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106340716/ministry-of-truth,1.0,-1,Boulder,V0-,1,22.0,34.01038,-116.13573999999998,1,1,2,1
286,Canasta,Split Boulder > King Dome Area > Hall of Horrors Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106419021/canasta,1.3,-1,Boulder,V0-,1,10.0,34.002829999999996,-116.15038999999999,10,4,7,23
287,Simpleton Arete,Simpleton Rock > King Dome Area > Hall of Horrors Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106417337/simpleton-arete,2.1,-1,Boulder,V0-,1,15.0,34.00246,-116.1498,8,2,6,13
288,Arete Boulders Crack,Arete Boulders > Echo Cove Bouldering > Echo Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106150424/arete-boulders-crack,2.1,-1,Boulder,V0-,1,10.0,34.02486,-116.1591,19,11,8,34
289,Backscratcher,Beak Rock > Echo Rock Boulders > Echo Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106150435/backscratcher,1.6,-1,Boulder,V0-,1,10.0,34.0241,-116.1547,5,4,3,7
290,Pixie Slab Left,Pixie Boulder > Indian Cove CG > Indian Cove Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106400401/pixie-slab-left,1.2,-1,Boulder,V0-,1,10.0,34.094409999999996,-116.15612,10,5,9,27
291,Traverse Reverse Traverse,Pixie Boulder > Indian Cove CG > Indian Cove Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116254146/traverse-reverse-traverse,3.0,-1,Boulder,V0-,1,,34.094409999999996,-116.15612,1,1,1,4
292,South Face Left,Campfire Crag Boulder > Indian Cove CG > Indian Cove Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106643688/south-face-left,1.5,-1,Boulder,V0-,1,12.0,34.09303,-116.16351999999999,4,2,8,5
293,West Face Right,Group Camp 1 Boulders > Group Campsites Road > Indian Cove Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107215304/west-face-right,1.0,-1,Boulder,V0-,1,12.0,34.09705,-116.16531,3,3,9,7
294,Lox of Fun,Lox Boulder > The Separate Boulders > The Wastelands > Queen Mountain Base > Queen Mountain Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106645499/lox-of-fun,1.0,-1,Boulder,V0-,1,10.0,34.0441,-116.1061,1,1,0,0
295,Downtime,The Habanero > The Separate Boulders > The Wastelands > Queen Mountain Base > Queen Mountain Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106686417/downtime,1.0,-1,Boulder,V0-,1,10.0,34.046209999999995,-116.10331000000001,1,1,0,0
296,Frosty's Demise,The Habanero > The Separate Boulders > The Wastelands > Queen Mountain Base > Queen Mountain Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106688333/frostys-demise,1.0,-1,Boulder,V0-,1,15.0,34.046209999999995,-116.10331000000001,1,1,0,0
297,unknown4,Lucky Boy Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114011100/unknown4,1.0,-1,Boulder,V0-,1,15.0,34.018229999999996,-116.0737,1,1,1,2
298,Kinematics,L. Ron Hubbard's Boulder > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116714315/kinematics,1.0,-1,Boulder,V0-,1,5.0,34.07323,-116.38682,1,1,0,0
299,Illicit Sweetie,Illicit Sweetie Boulder > The Hang > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105798054/illicit-sweetie,3.1,-1,Boulder,V0,1,18.0,33.998020000000004,-116.15351000000001,102,22,331,197
300,Satisfactory Slab,OK Corridor > Planet X Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105798080/satisfactory-slab,1.0,-1,Boulder,V0 R,1,20.0,33.99638,-116.15553,3,2,8,2
301,Mantle Mentality,Boulder Crack Rock > Planet X Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106666843/mantle-mentality,1.0,-1,Boulder,V0,1,13.0,33.99638,-116.15553,1,1,11,0
302,Lucky Strike,The Wedge > Planet X Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116187232/lucky-strike,2.0,-1,Boulder,V0,1,,33.99662,-116.15592,1,1,0,2
303,Sawzall Arete,The Wood Block > Love Nest Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106642095/sawzall-arete,1.0,-1,Boulder,V0,1,12.0,33.9966,-116.1554,1,1,9,0
304,Kids of the Black Hole,Adolescents Block > Love Nest Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106670128/kids-of-the-black-hole,1.5,-1,Boulder,V0,1,12.0,33.9966,-116.1554,2,1,17,1
305,Ten Gallon,The Hatrack > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725566/ten-gallon,1.5,-1,Boulder,V0,1,10.0,33.98932,-116.16342,10,6,8,11
306,Capuchon,The Hatrack > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106567996/capuchon,2.0,-1,Boulder,V0,1,12.0,33.98932,-116.16342,3,2,8,3
307,Young Dong,The Hatrack > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114269622/young-dong,2.8,-1,Boulder,V0,1,12.0,33.98932,-116.16342,5,2,26,4
308,Collieherb,Collieherb Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105723304/collieherb,2.6,-1,Boulder,V0,1,15.0,33.98932,-116.16342,27,13,66,42
309,Left Flake,Gram Parsons Memorial Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/108559738/left-flake,2.3,-1,Boulder,V0,1,12.0,33.98932,-116.16342,9,4,22,16
310,False Ayatollah,Ayatollah Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106047143/false-ayatollah,2.3,-1,Boulder,V0 R,1,20.0,33.98932,-116.16342,7,4,14,13
311,South Corner,Four Corners Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106118460/south-corner,1.0,-1,Boulder,V0,1,14.0,33.98964,-116.16301999999999,4,4,6,4
312,Short Crack,Cap Rock > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106700853/short-crack,2.0,-1,Boulder,V0,1,11.0,33.98965,-116.16317,6,4,11,6
313,Betty Jo Yablonksi,Betty Jo Rock > Entrance Boulder & Vicinity > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725209/betty-jo-yablonksi,3.6,-1,Boulder,5.10a V0 R,1,25.0,34.01278,-116.16833999999999,35,11,129,45
314,Stand Up for Your Rights,Entrance Boulder > Entrance Boulder & Vicinity > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106143763/stand-up-for-your-rights,2.5,-1,Boulder,V0,1,16.0,34.01258,-116.16828999999998,6,1,40,5
315,Sign Problem,Entrance Boulder > Entrance Boulder & Vicinity > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106143769/sign-problem,2.1,-1,Boulder,V0,1,17.0,34.01258,-116.16828999999998,14,7,12,13
316,Choss Supreme,Supreme Boulder > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106465628/choss-supreme,1.0,-1,Boulder,V0,1,10.0,34.014309999999995,-116.17112,1,1,4,1
317,Placebo,Wedge Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106143787/placebo,2.0,-1,Boulder,V0,1,15.0,34.0099,-116.16866,7,5,38,17
318,Dashed on the Rocks,Shipwreck Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106294859/dashed-on-the-rocks,1.5,-1,Boulder,V0 PG13,1,18.0,34.01102,-116.16606000000002,2,1,6,2
319,Discount Dyno,Discount Dyno Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107054245/discount-dyno,2.0,-1,Boulder,V0,1,10.0,34.01102,-116.16606000000002,16,5,19,38
320,Grunge,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725497/grunge,1.9,-1,Boulder,V0,1,13.0,34.01428,-116.15827,33,9,41,77
321,Unnamed V0,The Pig Sty > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114429393/unnamed-v0,2.2,-1,Boulder,V0,1,13.0,34.01398,-116.15438999999999,5,1,7,9
322,Retro,The Asteroid Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106046699/retro,1.8,-1,Boulder,V0,1,15.0,34.013459999999995,-116.15442,8,2,9,14
323,Interceptor,Interceptor Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106045780/interceptor,1.7,-1,Boulder,V0,1,15.0,34.013459999999995,-116.15442,11,2,17,30
324,Interceptor 2,Interceptor Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109969496/interceptor-2,1.0,-1,Boulder,V0,1,11.0,34.013459999999995,-116.15442,2,1,5,6
325,Easter Bunny Back Scraper,Triangle Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114161543/easter-bunny-back-scraper,1.0,-1,Boulder,V0 PG13,1,16.0,34.0184,-116.16365,1,1,4,1
326,"Intersection Boulder, Left",Intersection Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722809/intersection-boulder-left,2.0,-1,Boulder,V0,1,20.0,34.0184,-116.16365,26,11,26,46
327,Augie Problem,Intersection Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106463950/augie-problem,1.9,-1,Boulder,V0,1,20.0,34.0184,-116.16365,8,2,19,9
328,Pothole Problem  1,Pothole Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109792575/pothole-problem-1,1.9,-1,Boulder,V0,1,11.0,34.016259999999996,-116.16212,21,4,36,55
329,Pothole Mantel #1,Pothole Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116170238/pothole-mantel-1,2.0,-1,Boulder,V0,1,12.0,34.016259999999996,-116.16212,1,1,0,6
330,Pinhead,Pinhead Boulder > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722209/pinhead,2.8,-1,Boulder,5.8+ V0,1,15.0,34.01999,-116.16161000000001,185,55,234,308
