,Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks
172,The Extrapolator,The Extrapolator Boulder > Eastern Rim > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114171232/the-extrapolator,3.0,-1,Boulder,V6-7 PG13,1,16.0,37.42031,-118.43347,1,1,0,0
173,Mr. Mackey,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322832/mr-mackey,3.2,-1,Boulder,V7,1,10.0,37.422540000000005,-118.43364,5,4,17,5
174,Come Together,Strength in Numbers Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106087683/come-together,2.8,-1,Boulder,V7,1,20.0,37.42207,-118.43343999999999,10,4,3,9
175,Flawless,Prozac Nation Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642826/flawless,2.0,-1,Boulder,V7,1,15.0,37.42324,-118.43279,1,1,0,0
176,Humpty Dumpty Low,Humpty Dumpty Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106329071/humpty-dumpty-low,2.7,-1,Boulder,V7,1,18.0,37.417590000000004,-118.43276000000002,3,1,0,1
177,Pinball,Humpty Dumpty Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106329098/pinball,2.0,-1,Boulder,V7,1,20.0,37.417590000000004,-118.43276000000002,1,1,0,0
178,Lawnmower Man,Los Locos Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106340940/lawnmower-man,3.9,-1,Boulder,V7,1,18.0,37.417590000000004,-118.43276000000002,14,3,79,12
179,Los Locos,Los Locos Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106340949/los-locos,4.0,-1,Boulder,V7,1,25.0,37.417590000000004,-118.43276000000002,10,3,44,4
180,Soma,Death Star Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116363745/soma,2.0,-1,Boulder,V7,1,,37.42029,-118.43378999999999,1,1,1,0
181,Hauck a Loogie Eliminate,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106637379/hauck-a-loogie-eliminate,2.7,-1,Boulder,V7,1,12.0,37.42232,-118.43364,3,3,0,2
182,Water Colors,Water Colors Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068485/water-colors,2.6,-1,Boulder,V7,1,,37.42112,-118.43318000000001,7,6,6,7
183,Feeding Frenzy,The Bird Cage Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106731632/feeding-frenzy,2.5,-1,Boulder,V7,1,15.0,37.4217,-118.43308,11,3,8,17
184,Rad Parrot,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106740015/rad-parrot,3.0,-1,Boulder,V7,1,20.0,37.4217,-118.43308,1,1,0,0
185,Problem B,Mr Frosty Cave > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915438/problem-b,2.0,-1,Boulder,V7,1,10.0,37.4226,-118.4344,1,1,0,2
186,Slunk Left,Slunk Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114115528/slunk-left,2.5,-1,Boulder,V7,1,9.0,37.4226,-118.4346,4,3,2,2
187,It's All About Love,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068468/its-all-about-love,2.8,-1,Boulder,V8-,1,10.0,37.422540000000005,-118.43364,12,7,10,11
188,Mecha-Streisand,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322822/mecha-streisand,2.0,-1,Boulder,V8-,1,10.0,37.422540000000005,-118.43364,1,1,4,0
189,Water Hazard Right,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112289839/water-hazard-right,2.0,-1,Boulder,V8-,1,16.0,37.422540000000005,-118.43364,11,10,7,14
190,Mr Frosty,Mr Frosty Cave > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106095536/mr-frosty,3.0,-1,Boulder,V8-,1,8.0,37.4226,-118.4344,2,2,3,0
