Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Sorry About That (East Side)","Southern Section > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106273770/sorry-about-that-east-side,1.0,-1,Boulder,V3,1,10,37.41548,-118.44911
"Problem A","Southern Section > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107541907/problem-a,2.0,-1,Boulder,V3,1,15,37.41548,-118.44911
"Crack Problem","Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106279736/crack-problem,1.9,-1,Boulder,V3,1,12,37.41588,-118.44993
"Number One","Powis Boulder > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107045656/number-one,2.5,-1,Boulder,V3,1,12,37.41588,-118.44985
"Problem A","Captain Hook Alcove > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107542000/problem-a,1.0,-1,Boulder,"V3 PG13",1,18,37.416,-118.45
"Sacré Coeur","Front Block > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107898115/sacre-coeur,2.4,-1,Boulder,V3,1,10,37.41622,-118.45021
"Size Matters","Baroque Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107898149/size-matters,3.0,-1,Boulder,V3,1,10,37.41622,-118.45021
Baroque,"Baroque Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107898159/baroque,2.5,-1,Boulder,V3,1,10,37.41622,-118.45021
"Wavy Gravy Direct","Wavy Gravy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106086167/wavy-gravy-direct,3.0,-1,Boulder,V3,1,10,37.41647,-118.44994
"Ben and Jerry's","BD Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106086635/ben-and-jerrys,1.5,-1,Boulder,V3,1,10,37.41657,-118.44993
"Slap Happy","Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106093108/slap-happy,2.9,-1,Boulder,V3,1,12,37.41653,-118.44996
"Pirate Booty","Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106093121/pirate-booty,2.3,-1,Boulder,V3,1,10,37.41653,-118.44996
"Crack Happy","Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112574292/crack-happy,2.5,-1,Boulder,V3,1,10,37.41653,-118.44996
"Problem A","More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107939685/problem-a,3.0,-1,Boulder,"V3 PG13",1,20,37.4191,-118.4543
"Big Dick American Hero","Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106100016/big-dick-american-hero,2.7,-1,Boulder,V3,1,20,37.4191,-118.4546
"Top Gun","Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107939718/top-gun,2.3,-1,Boulder,V3,1,15,37.4191,-118.4546
"Clifford the Dog","Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111470803/clifford-the-dog,2.0,-1,Boulder,V3,1,15,37.4191,-118.4546
"Beat It","Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106132018/beat-it,2.3,-1,Boulder,V3,1,12,37.418,-118.452
"Carrot Top","Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106126702/carrot-top,2.9,-1,Boulder,V3,1,12,37.4182,-118.4521
"Unnamed 1","Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106132916/unnamed-1,1.9,-1,Boulder,V3,1,10,37.4178,-118.4519
"Unnamed 4","Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106132957/unnamed-4,2.1,-1,Boulder,V3,1,,37.4178,-118.4519
Grindrite,"Grindrite Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106273815/grindrite,2.9,-1,Boulder,V3,1,15,37.41602,-118.44909
"It's The Add-itude","Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106275426/its-the-add-itude,2.3,-1,Boulder,V3,1,15,37.41607,-118.44887
Nonsuch,"Non Such Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107897709/nonsuch,1.3,-1,Boulder,V3,1,14,37.41581,-118.44905
"Beer Tumor","Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106275477/beer-tumor,2.6,-1,Boulder,V3,1,10,37.41591,-118.44877
Hector,"Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106326730/hector,1.0,-1,Boulder,V3,1,10,37.41857,-118.45256
"Razorblade Halloween","Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106953947/razorblade-halloween,1.5,-1,Boulder,V3,1,12,37.41855,-118.45283
In-between,"Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109140038/in-between,2.0,-1,Boulder,V3,1,15,37.41898,-118.45339
"Name Tag","Stimulus Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110129915/name-tag,2.0,-1,Boulder,V3,1,12,37.41897,-118.45439
Safesurfer,"Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108091202/safesurfer,2.4,-1,Boulder,V3,1,10,37.417,-118.4509
"Pottenger's Wish List","Coors Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107864799/pottengers-wish-list,1.9,-1,Boulder,V3,1,,37.41689,-118.4507
"Tall Wall Middle","Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106114148/tall-wall-middle,3.5,-1,Boulder,"V3+ R",1,28,37.41698,-118.45133
"Pocket Problem","Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107045606/pocket-problem,2.0,-1,Boulder,V3+,1,10,37.41588,-118.44993
"Problem A","The Hall of Mirrors > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107898217/problem-a,2.0,-1,Boulder,V3+,1,10,37.41622,-118.45021
"Impulse Control","Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106093115/impulse-control,1.9,-1,Boulder,V3+,1,12,37.41653,-118.44996
"True Blue","Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112337289/true-blue,2.0,-1,Boulder,V3-4,1,12,37.41728,-118.45034
Solarium,"Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105943524/solarium,3.2,-1,Boulder,V4-,1,15,37.41737,-118.45125
Weekender,"Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105988476/weekender,3.1,-1,Boulder,V4,1,20,37.41624,-118.44938
"Dancing in the Street","Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111683804/dancing-in-the-street,2.0,-1,Boulder,V4,1,,37.41624,-118.44938
"Browning Variation","Corridor Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108061573/browning-variation,2.8,-1,Boulder,"V4 PG13",1,23,37.41617,-118.4493
"A Happy Slapping","Prow Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107483008/a-happy-slapping,2.8,-1,Boulder,"V4 PG13",1,15,37.41625,-118.44931
"Big Chicken","Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105988465/big-chicken,3.0,-1,Boulder,V4,1,15,37.41747,-118.45136
"Carnivore Hate Devil","Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106331174/carnivore-hate-devil,2.1,-1,Boulder,V4,1,15,37.41788,-118.45147
"Cue Ball","Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106331180/cue-ball,3.0,-1,Boulder,V4,1,15,37.41788,-118.45147
Flag,"Secret Arete Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106996363/flag,-1.0,-1,Boulder,V4,1,,37.41797,-118.45146
Cornholio,"Atari Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114170780/cornholio,2.0,-1,Boulder,"V4 PG13",1,10,37.4165,-118.44829
Two-Stroke,"Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106997351/two-stroke,2.0,-1,Boulder,V4,1,12,37.41675,-118.44942
"Blood Simple","Blood Simple Wall > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106997043/blood-simple,3.5,-1,Boulder,"V4 PG13",1,18,37.41696,-118.44947
"Does A Rose Lose It's Color In The Rain","Rio Rose Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106997079/does-a-rose-lose-its-color-in-the-rain,2.0,-1,Boulder,V4,1,12,37.41675,-118.44942
"California Über Älles","California Wall > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106997168/california-uber-alles,1.0,-1,Boulder,V4,1,16,37.41675,-118.44942
"Problem C","Flying Saucer Alcove > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106997425/problem-c,1.5,-1,Boulder,V4,1,12,37.41675,-118.44942
Boy-Oh-Boy-Oh-Boy,"Marvelous Flake Boulder > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106977801/boy-oh-boy-oh-boy,1.0,-1,Boulder,V4,1,8,37.41654,-118.44888
"My Heart Grew Wings Under Desert Skies","Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106054889/my-heart-grew-wings-under-desert-skies,3.3,-1,Boulder,"V4 PG13",1,25,37.41698,-118.45133
"Hippy Bishop","Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111683832/hippy-bishop,1.5,-1,Boulder,V4,1,,37.4161,-118.45012
"Problem C","Big Arete Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106279661/problem-c,1.0,-1,Boulder,"V4 PG13",1,15,37.41511,-118.44859
Pokemon,"Pokemon Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106279671/pokemon,2.0,-1,Boulder,V4,1,10,37.41538,-118.44893
"Problem A","Highbrow Area > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107541916/problem-a,2.0,-1,Boulder,V4,1,15,37.4155,-118.44922
"Problem C","Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107045700/problem-c,2.5,-1,Boulder,V4,1,,37.41569,-118.44957
"Orb Short","Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107045738/orb-short,2.0,-1,Boulder,V4,1,,37.41569,-118.44957
"Pinch Problem","Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107045614/pinch-problem,2.0,-1,Boulder,V4,1,12,37.41588,-118.44993
"Even Bigger Dick American Hero","Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106100083/even-bigger-dick-american-hero,2.0,-1,Boulder,V4,1,20,37.4191,-118.4546
"Ketron Classic","Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106054139/ketron-classic,3.5,-1,Boulder,V4,1,,37.418,-118.452
Savannah,"Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111894972/savannah,2.1,-1,Boulder,V4,1,,37.418,-118.452
"My Fingers In Your Brain","Grindrite Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106617389/my-fingers-in-your-brain,2.3,-1,Boulder,V4,1,20,37.41602,-118.44909
"Beer Tumor Right","Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106275488/beer-tumor-right,2.7,-1,Boulder,V4,1,10,37.41591,-118.44877
Unnamed,"Dusty Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108061584/unnamed,3.0,-1,Boulder,"V4 PG13",1,15,37.4158,-118.4483
"Duck Bill Dyno","Zero Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112475725/duck-bill-dyno,2.0,-1,Boulder,V4,1,6,37.4159,-118.44855
"War Drum","Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106052578/war-drum,1.9,-1,Boulder,V4,1,,37.41844,-118.45269
"The Flying Zebra","Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107006182/the-flying-zebra,3.4,-1,Boulder,V4,1,,37.41844,-118.45269
"Bleached Bones","Bleached Bones Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106052632/bleached-bones,2.8,-1,Boulder,V4,1,,37.4185,-118.45253
"Burning Rubber Necklace","Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106055538/burning-rubber-necklace,3.0,-1,Boulder,V4,1,,37.41857,-118.45256
"I'll Never Be A Veteran","Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106326722/ill-never-be-a-veteran,1.8,-1,Boulder,V4,1,12,37.41857,-118.45256
"Gamekeeper Clifford","Cry Baby Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111480995/gamekeeper-clifford,2.0,-1,Boulder,V4,1,15,37.41919,-118.45364
Cleopatra,"Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107092849/cleopatra,4.0,-1,Boulder,"V4 PG13",1,20,37.41873,-118.45395
"Tin Man","Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108046897/tin-man,3.0,-1,Boulder,V4-5,1,12,37.41873,-118.45395
"Gleaner Variation","Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109877074/gleaner-variation,3.0,-1,Boulder,V5,1,15,37.41631,-118.44951
"Vulcan Crawl","Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105988468/vulcan-crawl,3.1,-1,Boulder,V5,1,30,37.41747,-118.45136
"Weapons of Mass Distraction","Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109137876/weapons-of-mass-distraction,2.5,-1,Boulder,V5,1,10,37.41747,-118.45136
Groundwater,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106093061/groundwater,2.1,-1,Boulder,V5,1,,37.41724,-118.45103
"Better to Light a Candle than to Curse the Darkness","Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111683851/better-to-light-a-candle-than-to-curse-the-darkness,2.0,-1,Boulder,V5,1,,37.41718,-118.45095
"Land of Milk and Honey","Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107948339/land-of-milk-and-honey,2.0,-1,Boulder,V5,1,,37.41728,-118.45034
"Done With The South","Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106997340/done-with-the-south,3.1,-1,Boulder,"V5 PG13",1,20,37.41675,-118.44942
"Wills Arete","Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106337264/wills-arete,3.0,-1,Boulder,V5,1,20,37.41698,-118.45133
"Mr. Happy","Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107490517/mr-happy,2.6,-1,Boulder,V5,1,,37.4161,-118.45012
"There's Nothing You Can Do That Can't Be Done","Southern Section > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107541899/theres-nothing-you-can-do-that-cant-be-done,1.0,-1,Boulder,V5,1,15,37.41548,-118.44911
"Hair Trigger","Hair Trigger Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107541921/hair-trigger,2.5,-1,Boulder,V5,1,12,37.41549,-118.44928
"Hair Trigger - Variation","Hair Trigger Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107541927/hair-trigger-variation,2.2,-1,Boulder,V5,1,18,37.41549,-118.44928
"Alex Patterson","Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107045732/alex-patterson,2.4,-1,Boulder,V5,1,,37.41569,-118.44957
Rene,"Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106279726/rene,3.6,-1,Boulder,"V5 PG13",1,22,37.41588,-118.44993
"Sidepull Problem","Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107045626/sidepull-problem,2.1,-1,Boulder,V5,1,10,37.41588,-118.44993
"Captain Hook","Captain Hook Alcove > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107009331/captain-hook,2.7,-1,Boulder,V5,1,10,37.416,-118.45
"Hong Kong Phooey","King Louis > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/116100150/hong-kong-phooey,2.0,-1,Boulder,V5,1,10,37.41622,-118.45021
"Sucker Punch","Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106126697/sucker-punch,2.6,-1,Boulder,V5,1,8,37.4182,-118.4521
"East Easy Rider","Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106126708/east-easy-rider,2.2,-1,Boulder,V5,1,15,37.4182,-118.4521
"Banana-rang Delight","Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112795838/banana-rang-delight,3.0,-1,Boulder,V5,1,10,37.41591,-118.44877
"Groundhog Day","Zero Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112475862/groundhog-day,2.3,-1,Boulder,V5,1,8,37.4159,-118.44857
Serengeti,"Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106052564/serengeti,3.3,-1,Boulder,V5,1,15,37.41844,-118.45269
"Son of Claudius Rufus","Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107007903/son-of-claudius-rufus,2.8,-1,Boulder,V5,1,,37.417,-118.4509
"More Water Less Power","More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112501940/more-water-less-power,2.5,-1,Boulder,V5+,1,40,37.41724,-118.45103
"Intolerable Cruelty","Coen Brothers Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106997382/intolerable-cruelty,1.0,-1,Boulder,V5+,1,12,37.41675,-118.44942
Maximilien,"Maximilien Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107898129/maximilien,1.0,-1,Boulder,V5+,1,15,37.41622,-118.45021
