route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade
The Greatest Imperfection...,Sacrificial Boulder > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108559728/the-greatest-imperfection,2.8,-1,Boulder,V6 PG13,1,17.0,37.306979999999996,-118.43701999999999,108559728,6.0
Pleiades,Odin's Cave > Druid Stone Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108592976/pleiades,2.0,-1,Boulder,V6,1,12.0,37.307359999999996,-118.43648,108592976,6.0
Skye Dance,Skye Stone > Skye Stone Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106079071/skye-dance,3.8,-1,Boulder,V6,1,18.0,37.30766,-118.43605,106079071,6.0
McCallum,Skye Stone > Skye Stone Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112523256/mccallum,3.5,-1,Boulder,V6,1,21.0,37.30766,-118.43605,112523256,6.0
Guilty Conscience,Skye Stone > Skye Stone Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112523312/guilty-conscience,3.0,-1,Boulder,V6,1,18.0,37.30766,-118.43605,112523312,6.0
Natural Philosophy,Thunder Wall Boulder > Thunder Wall Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106079231/natural-philosophy,2.0,-1,Boulder,V6,1,10.0,37.30761,-118.43628000000001,106079231,6.0
Poltergeist,Blood Kin Stone > Druid Stone Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108034398/poltergeist,2.3,-1,Boulder,V7-,1,,37.30744,-118.43635,108034398,6.75
Cayla,Skye Stone > Skye Stone Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322946/cayla,3.9,-1,Boulder,V7,1,16.0,37.30766,-118.43605,106322946,7.0
All Fired Up,All Fired Up Boulder > Skye Stone Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107205724/all-fired-up,3.6,-1,Boulder,V7,1,13.0,37.30764,-118.4361,107205724,7.0
Denton's Diversion,Thunder Wall Boulder > Thunder Wall Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106563938/dentons-diversion,2.8,-1,Boulder,V7,1,,37.30761,-118.43628000000001,106563938,7.0
Soul Window,Skye Stone > Skye Stone Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112523224/soul-window,2.5,-1,Boulder,V8,1,18.0,37.30766,-118.43605,112523224,8.0
Through the Window,Skye Stone > Skye Stone Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112523238/through-the-window,3.0,-1,Boulder,V8,1,18.0,37.30766,-118.43605,112523238,8.0
Old Ei,Thunder Wall Boulder > Thunder Wall Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112523180/old-ei,3.5,-1,Boulder,V8,1,,37.30761,-118.43628000000001,112523180,8.0
Red Light District,Wave Boulder > Wave Boulder Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107205646/red-light-district,2.0,-1,Boulder,V8,1,16.0,37.307109999999994,-118.43541,107205646,8.0
Days of Blunder,Thunder Wall Boulder > Thunder Wall Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106079201/days-of-blunder,2.0,-1,Boulder,V8-9,1,15.0,37.30761,-118.43628000000001,106079201,8.5
Golden Child,Golden Child Wall > Druid Stone Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126834/golden-child,3.0,-1,Boulder,V9,1,15.0,37.30733,-118.4365,106126834,9.0
Lizard Therapy,Shock Therapy Boulder > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112573520/lizard-therapy,4.0,-1,Boulder,V9,1,12.0,37.30751,-118.43588999999999,112573520,9.0
The Sloth,Sacrificial Boulder > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114059031/the-sloth,3.0,-1,Boulder,V9+ PG13,1,19.0,37.306979999999996,-118.43701999999999,114059031,9.25
Shock Therapy,Shock Therapy Boulder > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114101201/shock-therapy,1.0,-1,Boulder,V9-10,1,12.0,37.30751,-118.43588999999999,114101201,9.5
Denton's Remorse,Thunder Wall Boulder > Thunder Wall Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112523189/dentons-remorse,3.5,-1,Boulder,V10,1,20.0,37.30761,-118.43628000000001,112523189,10.0
Sleipnir,Odin's Cave > Druid Stone Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114101331/sleipnir,2.0,-1,Boulder,V11,1,28.0,37.307359999999996,-118.43648,114101331,11.0
Denton Calhoun,Thunder Wall Boulder > Thunder Wall Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106079174/denton-calhoun,3.0,-1,Boulder,V11,1,20.0,37.30761,-118.43628000000001,106079174,11.0
Gasperini,Skye Stone > Skye Stone Area > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114076384/gasperini,3.0,-1,Boulder,V11-12,1,15.0,37.30766,-118.43605,114076384,11.5
Lounge Lizards,Shock Therapy Boulder > Druid Stones > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112574811/lounge-lizards,3.0,-1,Boulder,V12 PG13,1,14.0,37.30751,-118.43588999999999,112574811,12.0
