route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade,star_ratings,suggested_ratings,on_to_do_lists,ticks,log_star_ratings,log_ticks,log_avg_stars,log_length,log_grade,log_on_to_do_lists,sqrt_star_ratings,sqrt_ticks,sqrt_avg_stars,sqrt_length,sqrt_grade
The Great Dominions,Molly Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107178492/the-great-dominions,2.3,-1,Boulder,V1,1,,37.42075,-118.43391000000001,107178492,1.0,49,15,13,97,1.6989700043360185,1.9912260756924949,0.5185139398778874,,0.47712125471966244,1.1461280356782377,7.0,9.848857801796104,1.51657508881031,,1.4142135623730951
Sue Me,Molly Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111648825/sue-me,2.0,-1,Boulder,V1,1,15.0,37.42075,-118.43391000000001,111648825,1.0,2,1,0,4,0.47712125471966244,0.6989700043360187,0.47712125471966244,1.2041199826559246,0.47712125471966244,0.0,1.4142135623730951,2.0,1.4142135623730951,3.872983346207417,1.4142135623730951
Riding the Gravy Train,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109140312/riding-the-gravy-train,1.7,-1,Boulder,V1,1,15.0,37.417590000000004,-118.43276000000002,109140312,1.0,15,4,3,18,1.2041199826559246,1.2787536009528289,0.4313637641589873,1.2041199826559246,0.47712125471966244,0.6020599913279623,3.872983346207417,4.242640687119285,1.3038404810405297,3.872983346207417,1.4142135623730951
Have a Cigar,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112827954/have-a-cigar,2.8,-1,Boulder,V1,1,,37.417590000000004,-118.43276000000002,112827954,1.0,9,3,4,11,1.0,1.0791812460476247,0.57978359661681,,0.47712125471966244,0.6989700043360187,3.0,3.3166247903554,1.6733200530681511,,1.4142135623730951
Unnamed 2,Brown Slab > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108632/unnamed-2,2.0,-1,Boulder,V1 PG13,1,18.0,37.4191,-118.434,106108632,1.0,1,1,0,6,0.30102999566398114,0.8450980400142567,0.47712125471966244,1.2787536009528289,0.47712125471966244,0.0,1.0,2.449489742783178,1.4142135623730951,4.242640687119285,1.4142135623730951
"Jerry Falwell, Porn Star",Jerry Falwell Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642821/jerry-falwell-porn-star,1.0,-1,Boulder,V1,1,10.0,37.42324,-118.43279,106642821,1.0,2,1,0,3,0.47712125471966244,0.6020599913279623,0.30102999566398114,1.041392685158225,0.47712125471966244,0.0,1.4142135623730951,1.7320508075688772,1.0,3.1622776601683795,1.4142135623730951
No Talk,Talk Talk Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642911/no-talk,1.0,-1,Boulder,V1,1,10.0,37.42324,-118.43279,106642911,1.0,1,1,1,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.041392685158225,0.47712125471966244,0.30102999566398114,1.0,1.7320508075688772,1.0,3.1622776601683795,1.4142135623730951
Problem A,Valium Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642930/problem-a,1.0,-1,Boulder,V1,1,8.0,37.42324,-118.43279,106642930,1.0,3,1,0,4,0.6020599913279623,0.6989700043360187,0.30102999566398114,0.9542425094393249,0.47712125471966244,0.0,1.7320508075688772,2.0,1.0,2.8284271247461903,1.4142135623730951
Shop Till You Drop,Bomber Boulders > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642964/shop-till-you-drop,0.0,-1,Boulder,V1 PG13,1,15.0,37.42324,-118.43279,106642964,1.0,1,1,0,2,0.30102999566398114,0.47712125471966244,0.0,1.2041199826559246,0.47712125471966244,0.0,1.0,1.4142135623730951,0.0,3.872983346207417,1.4142135623730951
Problem A,"Emma's Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669830/problem-a,1.3,-1,Boulder,V1,1,15.0,37.42232,-118.43364,106669830,1.0,3,1,1,6,0.6020599913279623,0.8450980400142567,0.3617278360175928,1.2041199826559246,0.47712125471966244,0.30102999566398114,1.7320508075688772,2.449489742783178,1.140175425099138,3.872983346207417,1.4142135623730951
Problem A,"The Hot Pants Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669848/problem-a,0.9,-1,Boulder,V1,1,10.0,37.42232,-118.43364,106669848,1.0,7,2,0,19,0.9030899869919434,1.301029995663981,0.2787536009528289,1.041392685158225,0.47712125471966244,0.0,2.6457513110645907,4.358898943540674,0.9486832980505138,3.1622776601683795,1.4142135623730951
Oil On Canvas,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642998/oil-on-canvas,2.0,-1,Boulder,V1,1,10.0,37.42112,-118.43318000000001,106642998,1.0,15,6,5,29,1.2041199826559246,1.4771212547196624,0.47712125471966244,1.041392685158225,0.47712125471966244,0.7781512503836435,3.872983346207417,5.385164807134504,1.4142135623730951,3.1622776601683795,1.4142135623730951
Problem A,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106643041/problem-a,1.0,-1,Boulder,V1,1,8.0,37.42112,-118.43318000000001,106643041,1.0,1,1,0,4,0.30102999566398114,0.6989700043360187,0.30102999566398114,0.9542425094393249,0.47712125471966244,0.0,1.0,2.0,1.0,2.8284271247461903,1.4142135623730951
The Black Stuff,Misery Cave > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106635002/the-black-stuff,3.0,-1,Boulder,V1 PG13,1,15.0,37.417590000000004,-118.43276000000002,106635002,1.0,12,6,28,16,1.1139433523068367,1.2304489213782739,0.6020599913279623,1.2041199826559246,0.47712125471966244,1.462397997898956,3.4641016151377544,4.0,1.7320508075688772,3.872983346207417,1.4142135623730951
Tight Arete,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106740039/tight-arete,1.5,-1,Boulder,V1,1,8.0,37.4217,-118.43308,106740039,1.0,6,2,0,12,0.8450980400142567,1.1139433523068367,0.3979400086720376,0.9542425094393249,0.47712125471966244,0.0,2.449489742783178,3.4641016151377544,1.224744871391589,2.8284271247461903,1.4142135623730951
Tiger Lily,South Arete Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110352036/tiger-lily,2.0,-1,Boulder,V1 PG13,1,15.0,37.4217,-118.43308,110352036,1.0,1,1,0,0,0.30102999566398114,0.0,0.47712125471966244,1.2041199826559246,0.47712125471966244,0.0,1.0,0.0,1.4142135623730951,3.872983346207417,1.4142135623730951
Problem A,Parking Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915403/problem-a,1.3,-1,Boulder,V1,1,10.0,37.4228,-118.4341,106915403,1.0,3,1,1,8,0.6020599913279623,0.9542425094393249,0.3617278360175928,1.041392685158225,0.47712125471966244,0.30102999566398114,1.7320508075688772,2.8284271247461903,1.140175425099138,3.1622776601683795,1.4142135623730951
Problem B,Parking Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915410/problem-b,1.5,-1,Boulder,V1,1,10.0,37.4228,-118.4341,106915410,1.0,2,1,1,4,0.47712125471966244,0.6989700043360187,0.3979400086720376,1.041392685158225,0.47712125471966244,0.30102999566398114,1.4142135623730951,2.0,1.224744871391589,3.1622776601683795,1.4142135623730951
Problem A,Slunk Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915464/problem-a,1.0,-1,Boulder,V1,1,10.0,37.4226,-118.4346,106915464,1.0,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.041392685158225,0.47712125471966244,0.0,1.0,1.4142135623730951,1.0,3.1622776601683795,1.4142135623730951
Beyond Beano,Beano Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915534/beyond-beano,2.0,-1,Boulder,V1,1,10.0,37.4227,-118.4345,106915534,1.0,1,1,0,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.041392685158225,0.47712125471966244,0.0,1.0,1.4142135623730951,1.4142135623730951,3.1622776601683795,1.4142135623730951
Kipper Snapper,Big Kipper Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107566452/kipper-snapper,2.5,-1,Boulder,V1,1,,37.4198,-118.4341,107566452,1.0,8,4,6,17,0.9542425094393249,1.2552725051033058,0.5440680443502756,,0.47712125471966244,0.8450980400142567,2.8284271247461903,4.123105625617661,1.5811388300841898,,1.4142135623730951
Laughing Cow,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642891/laughing-cow,2.5,-1,Boulder,V1+,1,10.0,37.42324,-118.43279,106642891,1.25,6,5,0,7,0.8450980400142567,0.9030899869919434,0.5440680443502756,1.041392685158225,0.5118833609788743,0.0,2.449489742783178,2.6457513110645907,1.5811388300841898,3.1622776601683795,1.5
Sir Isaac Hayes,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106637352/sir-isaac-hayes,1.8,-1,Boulder,V1+,1,12.0,37.42232,-118.43364,106637352,1.25,5,2,1,9,0.7781512503836435,1.0,0.44715803134221915,1.1139433523068367,0.5118833609788743,0.30102999566398114,2.23606797749979,3.0,1.3416407864998738,3.4641016151377544,1.5
Chemical Romance,Strength in Numbers Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106637320/chemical-romance,1.9,-1,Boulder,V2,1,12.0,37.42207,-118.43343999999999,106637320,2.0,19,7,6,30,1.301029995663981,1.4913616938342726,0.462397997898956,1.1139433523068367,0.6020599913279623,0.8450980400142567,4.358898943540674,5.477225575051661,1.378404875209022,3.4641016151377544,1.7320508075688772
Problem A,Strength in Numbers Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106669640/problem-a,1.0,-1,Boulder,V2,1,10.0,37.42207,-118.43343999999999,106669640,2.0,2,1,0,3,0.47712125471966244,0.6020599913279623,0.30102999566398114,1.041392685158225,0.6020599913279623,0.0,1.4142135623730951,1.7320508075688772,1.0,3.1622776601683795,1.7320508075688772
World Shut Your Mouth,Molly Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108543/world-shut-your-mouth,2.6,-1,Boulder,V2,1,12.0,37.42075,-118.43391000000001,106108543,2.0,32,8,16,53,1.5185139398778873,1.7323937598229684,0.5563025007672872,1.1139433523068367,0.6020599913279623,1.2304489213782739,5.656854249492381,7.280109889280518,1.61245154965971,3.4641016151377544,1.7320508075688772
Sleeping Gas,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108604/sleeping-gas,2.3,-1,Boulder,V2,1,12.0,37.417590000000004,-118.43276000000002,106108604,2.0,19,10,4,24,1.301029995663981,1.3979400086720375,0.5185139398778874,1.1139433523068367,0.6020599913279623,0.6989700043360187,4.358898943540674,4.898979485566356,1.51657508881031,3.4641016151377544,1.7320508075688772
Which One's Pink?,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109140325/which-ones-pink,1.8,-1,Boulder,V2,1,15.0,37.417590000000004,-118.43276000000002,109140325,2.0,5,3,1,4,0.7781512503836435,0.6989700043360187,0.44715803134221915,1.2041199826559246,0.6020599913279623,0.30102999566398114,2.23606797749979,2.0,1.3416407864998738,3.872983346207417,1.7320508075688772
Fire Pit,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642880/fire-pit,3.1,-1,Boulder,V2 PG13,1,18.0,37.42324,-118.43279,106642880,2.0,18,4,9,28,1.2787536009528289,1.462397997898956,0.6127838567197355,1.2787536009528289,0.6020599913279623,1.0,4.242640687119285,5.291502622129181,1.760681686165901,4.242640687119285,1.7320508075688772
Diamond,Crystal Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642768/diamond,2.0,-1,Boulder,V2,1,15.0,37.42324,-118.43279,106642768,2.0,10,2,4,14,1.041392685158225,1.1760912590556811,0.47712125471966244,1.2041199826559246,0.6020599913279623,0.6989700043360187,3.1622776601683795,3.7416573867739413,1.4142135623730951,3.872983346207417,1.7320508075688772
Prozac Nation,Prozac Nation Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642831/prozac-nation,3.0,-1,Boulder,V2,1,15.0,37.42324,-118.43279,106642831,2.0,44,10,58,67,1.6532125137753435,1.8325089127062362,0.6020599913279623,1.2041199826559246,0.6020599913279623,1.7708520116421442,6.6332495807108,8.18535277187245,1.7320508075688772,3.872983346207417,1.7320508075688772
Porn Again Christian,Jerry Falwell Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642815/porn-again-christian,1.3,-1,Boulder,V2,1,12.0,37.42324,-118.43279,106642815,2.0,3,1,1,6,0.6020599913279623,0.8450980400142567,0.3617278360175928,1.1139433523068367,0.6020599913279623,0.30102999566398114,1.7320508075688772,2.449489742783178,1.140175425099138,3.4641016151377544,1.7320508075688772
Shit Talk,Talk Talk Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642922/shit-talk,1.0,-1,Boulder,V2,1,10.0,37.42324,-118.43279,106642922,2.0,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.041392685158225,0.6020599913279623,0.0,1.0,1.4142135623730951,1.0,3.1622776601683795,1.7320508075688772
Thread The Needle,Valium Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642941/thread-the-needle,1.8,-1,Boulder,V2,1,12.0,37.42324,-118.43279,106642941,2.0,4,2,2,5,0.6989700043360187,0.7781512503836435,0.44715803134221915,1.1139433523068367,0.6020599913279623,0.47712125471966244,2.0,2.23606797749979,1.3416407864998738,3.4641016151377544,1.7320508075688772
Emma,"Emma's Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669824/emma,2.0,-1,Boulder,V2,1,15.0,37.42232,-118.43364,106669824,2.0,14,4,5,27,1.1760912590556811,1.447158031342219,0.47712125471966244,1.2041199826559246,0.6020599913279623,0.7781512503836435,3.7416573867739413,5.196152422706632,1.4142135623730951,3.872983346207417,1.7320508075688772
Still Life,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642988/still-life,2.4,-1,Boulder,V2,1,10.0,37.42112,-118.43318000000001,106642988,2.0,14,6,14,20,1.1760912590556811,1.322219294733919,0.531478917042255,1.041392685158225,0.6020599913279623,1.1760912590556811,3.7416573867739413,4.47213595499958,1.5491933384829668,3.1622776601683795,1.7320508075688772
Oil on Canvas - Alternate,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106643006/oil-on-canvas-alternate,2.3,-1,Boulder,V2,1,,37.42112,-118.43318000000001,106643006,2.0,4,2,1,7,0.6989700043360187,0.9030899869919434,0.5185139398778874,,0.6020599913279623,0.30102999566398114,2.0,2.6457513110645907,1.51657508881031,,1.7320508075688772
Sun Spot,Sun Spot Boulder > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106669600/sun-spot,2.7,-1,Boulder,V2,1,12.0,37.4211,-118.4335,106669600,2.0,14,4,4,30,1.1760912590556811,1.4913616938342726,0.568201724066995,1.1139433523068367,0.6020599913279623,0.6989700043360187,3.7416573867739413,5.477225575051661,1.6431676725154984,3.4641016151377544,1.7320508075688772
Blue,Norwegian Blue Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106731665/blue,2.1,-1,Boulder,V2,1,12.0,37.4217,-118.43308,106731665,2.0,11,7,2,14,1.0791812460476247,1.1760912590556811,0.49136169383427264,1.1139433523068367,0.6020599913279623,0.47712125471966244,3.3166247903554,3.7416573867739413,1.449137674618944,3.4641016151377544,1.7320508075688772
Bob Parrot (of Maine),Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106740032/bob-parrot-of-maine,2.4,-1,Boulder,V2,1,8.0,37.4217,-118.43308,106740032,2.0,17,3,6,28,1.2552725051033058,1.462397997898956,0.531478917042255,0.9542425094393249,0.6020599913279623,0.8450980400142567,4.123105625617661,5.291502622129181,1.5491933384829668,2.8284271247461903,1.7320508075688772
Psycho Billy Cadillac,Psycho Billy Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915515/psycho-billy-cadillac,1.0,-1,Boulder,V2,1,8.0,37.4228,-118.4343,106915515,2.0,1,1,1,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,0.9542425094393249,0.6020599913279623,0.30102999566398114,1.0,1.4142135623730951,1.0,2.8284271247461903,1.7320508075688772
Problem A,Beano Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915528/problem-a,1.5,-1,Boulder,V2,1,10.0,37.4227,-118.4345,106915528,2.0,2,1,0,2,0.47712125471966244,0.47712125471966244,0.3979400086720376,1.041392685158225,0.6020599913279623,0.0,1.4142135623730951,1.4142135623730951,1.224744871391589,3.1622776601683795,1.7320508075688772
Fish Sticks,Boneless Herring Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107018135/fish-sticks,2.3,-1,Boulder,V2,1,20.0,37.419340000000005,-118.43437,107018135,2.0,6,2,3,12,0.8450980400142567,1.1139433523068367,0.5185139398778874,1.322219294733919,0.6020599913279623,0.6020599913279623,2.449489742783178,3.4641016151377544,1.51657508881031,4.47213595499958,1.7320508075688772
Valium,Valium Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642936/valium,2.0,-1,Boulder,V2+,1,12.0,37.42324,-118.43279,106642936,2.25,3,1,2,4,0.6020599913279623,0.6989700043360187,0.47712125471966244,1.1139433523068367,0.6283889300503115,0.47712125471966244,1.7320508075688772,2.0,1.4142135623730951,3.4641016151377544,1.8027756377319946
Hauck A Loogie,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106637358/hauck-a-loogie,2.1,-1,Boulder,V2+,1,12.0,37.42232,-118.43364,106637358,2.25,11,9,1,17,1.0791812460476247,1.2552725051033058,0.49136169383427264,1.1139433523068367,0.6283889300503115,0.30102999566398114,3.3166247903554,4.123105625617661,1.449137674618944,3.4641016151377544,1.8027756377319946
Problem A,"Chef's Boulder - East Side > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669794/problem-a,1.3,-1,Boulder,V2+,1,8.0,37.42232,-118.43364,106669794,2.25,3,2,1,9,0.6020599913279623,1.0,0.3617278360175928,0.9542425094393249,0.6283889300503115,0.30102999566398114,1.7320508075688772,3.0,1.140175425099138,2.8284271247461903,1.8027756377319946
Heelin' It,Psycho Billy Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116578658/heelin-it,4.0,-1,Boulder,V2+,1,8.0,37.4228,-118.4343,116578658,2.25,2,1,2,1,0.47712125471966244,0.30102999566398114,0.6989700043360187,0.9542425094393249,0.6283889300503115,0.47712125471966244,1.4142135623730951,1.0,2.0,2.8284271247461903,1.8027756377319946
Off the couch & Up the nose,"Short Arete Boulders > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107538976/off-the-couch-up-the-nose,3.0,-1,Boulder,V2-3,1,12.0,37.42232,-118.43364,107538976,2.5,1,1,7,0,0.30102999566398114,0.0,0.6020599913279623,1.1139433523068367,0.6532125137753436,0.9030899869919434,1.0,0.0,1.7320508075688772,3.4641016151377544,1.8708286933869707
Pencil Dick Upright,Prozac Nation Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642843/pencil-dick-upright,1.0,-1,Boulder,V3-,1,10.0,37.42324,-118.43279,106642843,2.75,1,1,4,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.041392685158225,0.6766936096248666,0.6989700043360187,1.0,1.4142135623730951,1.0,3.1622776601683795,1.9364916731037085
Undercling Problem,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322785/undercling-problem,2.1,-1,Boulder,V3,1,14.0,37.422540000000005,-118.43364,106322785,3.0,17,8,6,25,1.2552725051033058,1.414973347970818,0.49136169383427264,1.1760912590556811,0.6989700043360187,0.8450980400142567,4.123105625617661,5.0,1.449137674618944,3.7416573867739413,2.0
Head Heritage,Molly Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108534/head-heritage,2.1,-1,Boulder,V3,1,10.0,37.42075,-118.43391000000001,106108534,3.0,29,9,7,42,1.4771212547196624,1.6334684555795864,0.49136169383427264,1.041392685158225,0.6989700043360187,0.9030899869919434,5.385164807134504,6.48074069840786,1.449137674618944,3.1622776601683795,2.0
Crystal,Crystal Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642780/crystal,2.5,-1,Boulder,V3,1,15.0,37.42324,-118.43279,106642780,3.0,13,3,7,16,1.1461280356782377,1.2304489213782739,0.5440680443502756,1.2041199826559246,0.6989700043360187,0.9030899869919434,3.605551275463989,4.0,1.5811388300841898,3.872983346207417,2.0
Guantanamera,Birth of the Cool Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116145253/guantanamera,3.0,-1,Boulder,V3,1,8.0,37.41845,-118.43373999999999,116145253,3.0,1,1,3,0,0.30102999566398114,0.0,0.6020599913279623,0.9542425094393249,0.6989700043360187,0.6020599913279623,1.0,0.0,1.7320508075688772,2.8284271247461903,2.0
Humpty Dumpty,Humpty Dumpty Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106329054/humpty-dumpty,3.3,-1,Boulder,V3,1,15.0,37.417590000000004,-118.43276000000002,106329054,3.0,4,2,13,3,0.6989700043360187,0.6020599913279623,0.6334684555795864,1.2041199826559246,0.6989700043360187,1.1461280356782377,2.0,1.7320508075688772,1.816590212458495,3.872983346207417,2.0
Maximum Relaxum,Death Star Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106617237/maximum-relaxum,2.8,-1,Boulder,V3,1,15.0,37.42029,-118.43378999999999,106617237,3.0,25,6,25,35,1.414973347970818,1.556302500767287,0.57978359661681,1.2041199826559246,0.6989700043360187,1.414973347970818,5.0,5.916079783099616,1.6733200530681511,3.872983346207417,2.0
Hauck A Loogie - Var,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106637367/hauck-a-loogie-var,2.4,-1,Boulder,V3,1,12.0,37.42232,-118.43364,106637367,3.0,20,7,4,29,1.322219294733919,1.4771212547196624,0.531478917042255,1.1139433523068367,0.6989700043360187,0.6989700043360187,4.47213595499958,5.385164807134504,1.5491933384829668,3.4641016151377544,2.0
Back Room at Rusty's,"Short Arete Boulders > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108002608/back-room-at-rustys,2.0,-1,Boulder,V3,1,,37.42232,-118.43364,108002608,3.0,1,1,0,1,0.30102999566398114,0.30102999566398114,0.47712125471966244,,0.6989700043360187,0.0,1.0,1.0,1.4142135623730951,,2.0
