route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade
Problem C,Ranger Rock > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105936782/problem-c,2.8,-1,Boulder,V2,1,,37.329640000000005,-118.57869,105936782,2.0
Problem I,Ranger Rock > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105936806/problem-i,1.3,-1,Boulder,V2,1,,37.329640000000005,-118.57869,105936806,2.0
Problem E,Ranger Rock > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106060912/problem-e,1.4,-1,Boulder,V2,1,,37.329640000000005,-118.57869,106060912,2.0
Unnamed Slab,Ranger Rock > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114223690/unnamed-slab,2.0,-1,Boulder,V2,1,,37.329640000000005,-118.57869,114223690,2.0
Monkey Dihedral,Saigon Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106908986/monkey-dihedral,3.3,-1,Boulder,V2,1,17.0,37.329440000000005,-118.57548,106908986,2.0
Sheepherder,The Loaf > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279792/sheepherder,3.5,-1,Boulder,V2,1,,37.330220000000004,-118.57882,106279792,2.0
Scoop,Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/115381134/scoop,2.0,-1,Boulder,V2,1,15.0,37.33057,-118.57834,115381134,2.0
Problem A,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106060948/problem-a,2.0,-1,Boulder,V2,1,,37.329,-118.5773,106060948,2.0
Problem E,Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106060983/problem-e,2.0,-1,Boulder,V2,1,,37.32895,-118.57595,106060983,2.0
Problem A,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322579/problem-a,2.6,-1,Boulder,V2,1,15.0,37.32906,-118.5768,106322579,2.0
Hobbs' Problem,Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106353989/hobbs-problem,3.0,-1,Boulder,V2,1,15.0,37.32909,-118.57791,106353989,2.0
The Hunk,The Hunk > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106382086/the-hunk,3.7,-1,Boulder,V2,1,20.0,37.32886,-118.57512,106382086,2.0
Dale's Right,Led Zeppelin Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106418652/dales-right,3.0,-1,Boulder,V2,1,15.0,37.31777,-118.57443,106418652,2.0
Unnamed V2,Fear Of A Black Planet Boulder > Small Fruit > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114241147/unnamed-v2,2.0,-1,Boulder,V2,1,,37.32093,-118.57408000000001,114241147,2.0
"No Words, No Talk",Queen Sweet Nectar Boulder > Secrets of the Beehive Area > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112499909/no-words-no-talk,1.0,-1,Boulder,V2 PG13,1,32.0,37.33684,-118.57603999999999,112499909,2.0
Xen,Xen Boulder > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111728209/xen,3.5,-1,Boulder,V2,1,12.0,37.32287,-118.5802,111728209,2.0
unknown,Walkabout 4 > Walkabout Boulders > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054783/unknown,2.0,-1,Boulder,V2,1,,37.316109999999995,-118.58188999999999,114054783,2.0
Birthday Link,Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106277567/birthday-link,2.6,-1,Boulder,V2+,1,12.0,37.330040000000004,-118.57901000000001,106277567,2.25
To Kill Ya Corner,Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106029305/to-kill-ya-corner,3.1,-1,Boulder,V3,1,,37.3388,-118.5776,106029305,3.0
Perry's Pose,Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683780/perrys-pose,3.0,-1,Boulder,V3,1,10.0,37.3388,-118.5776,111683780,3.0
Edge of Reason,Edge of Reason Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111730011/edge-of-reason,2.2,-1,Boulder,V3,1,13.0,37.32508,-118.58025,111730011,3.0
Lidija's Mouth,Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106589288/lidijas-mouth,3.5,-1,Boulder,V3,1,12.0,37.3377,-118.5701,106589288,3.0
Bee Sneeze,Apiary Boulder > Apiary Area > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108087978/bee-sneeze,3.3,-1,Boulder,V3 PG13,1,20.0,37.3378,-118.5725,108087978,3.0
Scooped Face,Honey Bear Bong Boulder > Apiary Area > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108107994/scooped-face,3.0,-1,Boulder,V3 R,1,25.0,37.3378,-118.5727,108107994,3.25
Birthday Direct,Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106027088/birthday-direct,3.3,-1,Boulder,V3,1,12.0,37.330040000000004,-118.57901000000001,106027088,3.0
Problem E,Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106277539/problem-e,2.5,-1,Boulder,V3,1,12.0,37.330040000000004,-118.57901000000001,106277539,3.0
Problem F,Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106277548/problem-f,2.6,-1,Boulder,V3,1,12.0,37.330040000000004,-118.57901000000001,106277548,3.0
Birthday Skyline,Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106277573/birthday-skyline,2.5,-1,Boulder,V3,1,12.0,37.330040000000004,-118.57901000000001,106277573,3.0
South Roof Crack,Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106495092/south-roof-crack,2.5,-1,Boulder,V3,1,,37.330040000000004,-118.57901000000001,106495092,3.0
Dyno Problem,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108048847/dyno-problem,2.4,-1,Boulder,V3,1,12.0,37.32863,-118.57633999999999,108048847,3.0
East Rib,Green Wall Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107908759/east-rib,3.5,-1,Boulder,V3 PG13,1,30.0,37.32873,-118.57534,107908759,3.0
Rail Problem,Roadside Boulder > Roadside Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105936169/rail-problem,2.3,-1,Boulder,V3,1,,37.3282,-118.5761,105936169,3.0
Roadside Highball,Roadside Boulder > Roadside Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107916146/roadside-highball,3.5,-1,Boulder,V3 PG13,1,18.0,37.3282,-118.5761,107916146,3.0
Slots,Scoop Boulder > Roadside Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107987370/slots,1.5,-1,Boulder,V3,1,12.0,37.3282,-118.5762,107987370,3.0
Problem A,Ranger Rock > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105936787/problem-a,2.3,-1,Boulder,V3,1,,37.329640000000005,-118.57869,105936787,3.0
Yeast,The Loaf > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108602480/yeast,3.0,-1,Boulder,V3,1,,37.330220000000004,-118.57882,108602480,3.0
Dough Boy,The Loaf > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108637157/dough-boy,2.5,-1,Boulder,V3,1,15.0,37.330220000000004,-118.57882,108637157,3.0
Unnamed V3,Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106881121/unnamed-v3,2.2,-1,Boulder,V3,1,,37.33057,-118.57834,106881121,3.0
East Side Story,Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108367743/east-side-story,3.8,-1,Boulder,V3,1,30.0,37.33057,-118.57834,108367743,3.0
King Tut,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105972724/king-tut,3.3,-1,Boulder,V3,1,17.0,37.329,-118.5773,105972724,3.0
Funky Tut,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106077053/funky-tut,3.2,-1,Boulder,V3,1,15.0,37.329,-118.5773,106077053,3.0
Tut Crack,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/113967435/tut-crack,2.0,-1,Boulder,V3,1,,37.329,-118.5773,113967435,3.0
Pope's Problem,Pope's Hat > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109565882/popes-problem,3.3,-1,Boulder,V3 R,1,25.0,37.33013,-118.5785,109565882,3.25
Dale's Left,Led Zeppelin Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106568823/dales-left,2.7,-1,Boulder,V3,1,18.0,37.31777,-118.57443,106568823,3.0
Agent Orange,Agent Orange Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116715318/agent-orange,1.0,-1,Boulder,V3,1,12.0,37.31821,-118.57395,116715318,3.0
Unnamed V3,Xav's Roof Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114241195/unnamed-v3,2.0,-1,Boulder,V3,1,,37.31814,-118.57567,114241195,3.0
Small Fruit,Small Fruit Boulder > Small Fruit > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114241174/small-fruit,3.0,-1,Boulder,V3,1,,37.32093,-118.57406999999999,114241174,3.0
Bone Bulge,Boneyard Area > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111715456/bone-bulge,1.0,-1,Boulder,V3,1,14.0,37.32143,-118.58055,111715456,3.0
Split Arete,Xen Boulder > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111728223/split-arete,2.0,-1,Boulder,V3,1,14.0,37.32287,-118.5802,111728223,3.0
Green Face,Warmup Boulders > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054355/green-face,2.0,-1,Boulder,V3,1,15.0,37.318290000000005,-118.5863,114054355,3.0
Snake Eyes,Snake Eyes Boulder > The Glass House > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054451/snake-eyes,2.0,-1,Boulder,V3,1,,37.31538,-118.5724,114054451,3.0
The Green Room,The Green Room > The Glass House > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054469/the-green-room,2.0,-1,Boulder,V3 PG13,1,,37.31518,-118.57184,114054469,3.0
Unknown,The Orange Slab Boulder > Heaven > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054542/unknown,4.0,-1,"Boulder, Alpine",V3 R,1,,37.28632,-118.64951,114054542,3.25
Iron Woman Traverse,Iron Woman > Heaven > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054604/iron-woman-traverse,2.0,-1,"Boulder, Alpine",V3,1,,37.28687,-118.64931999999999,114054604,3.0
The Pit,The Pit Boulder > Heaven > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054613/the-pit,2.0,-1,"Boulder, Alpine",V3 PG13,1,,37.28678,-118.64973,114054613,3.0
Cracked,Cracked Boulder > Heaven > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054623/cracked,3.0,-1,"Boulder, Alpine",V3 PG13,1,,37.2863,-118.65008,114054623,3.0
HooHaw,The Sexy Bloc > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/115394209/hoohaw,2.5,-1,Boulder,V3,1,14.0,37.33501,-118.55503,115394209,3.0
Iron Man Sit,Iron Man Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112790594/iron-man-sit,4.0,-1,Boulder,V3+,1,,37.330009999999994,-118.57811000000001,112790594,3.25
Big Dave's Big Find,Upside Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106916321/big-daves-big-find,1.5,-1,Boulder,V3+,1,15.0,37.3276,-118.5757,106916321,3.25
Cuban Roll,Cuban Roll Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106568885/cuban-roll,3.5,-1,Boulder,V3+,1,20.0,37.31742,-118.5743,106568885,3.25
Charlie Brown,Charlie Brown Boulders > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111712253/charlie-brown,1.5,-1,Boulder,V3+,1,10.0,37.322829999999996,-118.57926,111712253,3.25
West Corner,Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105969025/west-corner,2.2,-1,Boulder,V3-4,1,12.0,37.32837,-118.57479,105969025,3.5
Grovel Roof,Grovel Roof Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106909066/grovel-roof,2.6,-1,Boulder,V3-4,1,15.0,37.32987,-118.57783,106909066,3.5
Follow The Pollen Path,Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109665927/follow-the-pollen-path,2.3,-1,Boulder,V4-,1,15.0,37.3383,-118.5721,109665927,3.75
The Rising,The Loaf > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106027098/the-rising,2.9,-1,Boulder,V4-,1,,37.330220000000004,-118.57882,106027098,3.75
Buttermilk Stem SDS,Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109519160/buttermilk-stem-sds,3.4,-1,Boulder,V4-,1,15.0,37.32906,-118.5768,109519160,3.75
Grommit,Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106381955/grommit,3.7,-1,Boulder,V4,1,15.0,37.3388,-118.5776,106381955,4.0
"No Sense, No Reason",Edge of Reason Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111730042/no-sense-no-reason,2.8,-1,Boulder,V4,1,13.0,37.32508,-118.58025,111730042,4.0
Beekeeping for Profit & Pleasure,Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106408152/beekeeping-for-profit-pleasure,3.1,-1,Boulder,V4,1,25.0,37.3383,-118.5721,106408152,4.0
Jedi Mind Tricks,Jedi Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106464345/jedi-mind-tricks,3.9,-1,Boulder,V4 PG13,1,25.0,37.3366,-118.5703,106464345,4.0
Slipstream,Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111728208/slipstream,1.7,-1,Boulder,V4,1,10.0,37.32837,-118.57479,111728208,4.0
Cave Problem,Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105936107/cave-problem,2.4,-1,Boulder,V4,1,,37.32817,-118.57477,105936107,4.0
East Face Sit,Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114263540/east-face-sit,2.7,-1,Boulder,V4,1,35.0,37.32888,-118.57484,114263540,4.0
Dripper,Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/115681919/dripper,3.0,-1,Boulder,V4,1,25.0,37.32888,-118.57484,115681919,4.0
Problem B SDS,Green Wall Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108934821/problem-b-sds,1.0,-1,Boulder,V4,1,10.0,37.32873,-118.57534,108934821,4.0
Problem B,Roadside Boulder > Roadside Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107987397/problem-b,1.6,-1,Boulder,V4,1,18.0,37.3282,-118.5761,107987397,4.0
Bowling Pin,Bowling Pin Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105936179/bowling-pin,3.6,-1,Boulder,V4,1,,37.32959,-118.5772,105936179,4.0
Hager Face,Hager Boulder > Iron Man East Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106095854/hager-face,2.3,-1,Boulder,V4,1,15.0,37.33014,-118.57777,106095854,4.0
Iron Man Traverse,Iron Man Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105936763/iron-man-traverse,3.6,-1,Boulder,V4,1,,37.330009999999994,-118.57811000000001,105936763,4.0
Unnamed V4,Iron Man Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107370986/unnamed-v4,1.5,-1,Boulder,V4,1,8.0,37.330009999999994,-118.57811000000001,107370986,4.0
Nan Bread,The Loaf > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108637144/nan-bread,3.3,-1,Boulder,V4,1,15.0,37.330220000000004,-118.57882,108637144,4.0
Lululator,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106060941/lululator,2.5,-1,Boulder,V4,1,,37.329,-118.5773,106060941,4.0
Wimberries,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107024502/wimberries,2.7,-1,Boulder,V4,1,15.0,37.329,-118.5773,107024502,4.0
Problem D SDS,Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108048884/problem-d-sds,1.0,-1,Boulder,V4,1,12.0,37.329,-118.5773,108048884,4.0
Unnamed (Brian's Finish),Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106130703/unnamed-brians-finish,2.3,-1,Boulder,V4,1,15.0,37.32906,-118.5768,106130703,4.0
Unnamed V4,Boy and Girl Rocks > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106442744/unnamed-v4,2.4,-1,Boulder,V4,1,15.0,37.32993,-118.57853,106442744,4.0
Southwest Face,Pope's Hat > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045129/southwest-face,3.0,-1,"Trad, Boulder",V4,1,,37.33013,-118.5785,107045129,4.0
Green Hornet,Green Hornet Boulder > Dale's West > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106737211/green-hornet,3.9,-1,Boulder,V4,1,18.0,37.3185,-118.5781,106737211,4.0
The Form,Form Destroyer Roof Boulder > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111711869/the-form,2.0,-1,Boulder,V4,1,20.0,37.336729999999996,-118.57571999999999,111711869,4.0
The Roof,Form Destroyer Roof Boulder > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111711939/the-roof,1.0,-1,Boulder,V4,1,17.0,37.336729999999996,-118.57571999999999,111711939,4.0
"Harder, Browner",Charlie Brown Boulders > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111712307/harder-browner,1.3,-1,Boulder,V4,1,11.0,37.322829999999996,-118.57926,111712307,4.0
Boneyard Dyno,Boneyard Area > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111715402/boneyard-dyno,1.0,-1,Boulder,V4,1,13.0,37.32143,-118.58055,111715402,4.0
Unknown,The McNugget > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054366/unknown,2.0,-1,Boulder,V4,1,10.0,37.31858,-118.58555,114054366,4.0
Snake Bite,Snake Eyes Boulder > The Glass House > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054454/snake-bite,2.0,-1,Boulder,V4,1,,37.31538,-118.5724,114054454,4.0
Cracked Arete,Cracked Boulder > Heaven > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114054628/cracked-arete,3.0,-1,"Boulder, Alpine",V4 PG13,1,,37.2863,-118.65008,114054628,4.0
Burger Barn Boogie,Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116182012/burger-barn-boogie,2.0,-1,Boulder,V4+,1,25.0,37.32878,-118.57687,116182012,4.25
Macabre Proposition,Boneyard Area > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111715447/macabre-proposition,2.0,-1,Boulder,V4+ PG13,1,15.0,37.32143,-118.58055,111715447,4.25
Checkerboard Crack,The Checkerboard Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106705993/checkerboard-crack,1.8,-1,Boulder,V5,1,14.0,37.32544,-118.58067,106705993,5.0
Knight,The Knight Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111729996/knight,2.0,-1,Boulder,V5,1,15.0,37.32544,-118.57988,111729996,5.0
The Beekeeper's Apprentice,Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108473024/the-beekeepers-apprentice,3.1,-1,Boulder,V5,1,25.0,37.3383,-118.5721,108473024,5.0
Suspended in Silence,Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106645675/suspended-in-silence,3.8,-1,Boulder,V5 R,1,40.0,37.3377,-118.5701,106645675,5.25
Gazelle,Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112432529/gazelle,2.3,-1,Boulder,V5,1,15.0,37.3377,-118.5701,112432529,5.0
Christine Keeler,Honey Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108700855/christine-keeler,1.3,-1,Boulder,V5,1,,37.336999999999996,-118.5702,108700855,5.0
Go Granny Go,Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105879221/go-granny-go,2.9,-1,Boulder,V5,1,15.0,37.32837,-118.57479,105879221,5.0
Go Granny Go  Right Finish (V5),Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106662650/go-granny-go-right-finish-v5,3.0,-1,Boulder,V5,1,10.0,37.32837,-118.57479,106662650,5.0
Transporter Room,Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107956650/transporter-room,2.7,-1,Boulder,5.12c V5 X,1,45.0,37.32817,-118.57477,107956650,5.0
The Knobs,Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107552546/the-knobs,2.9,-1,Boulder,V5,1,,37.32888,-118.57484,107552546,5.0
Devoted Traverse,Mandala/Pope's Prow Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109903545/devoted-traverse,2.7,-1,Boulder,V5,1,,37.32909,-118.57491999999999,109903545,5.0
Lactose Intolerant,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070967/lactose-intolerant,3.2,-1,Boulder,V5,1,,37.32863,-118.57633999999999,106070967,5.0
"Gleaming the Cube, High Start",Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108512652/gleaming-the-cube-high-start,2.6,-1,Boulder,V5,1,15.0,37.32863,-118.57633999999999,108512652,5.0
Pain Grain (Stand),Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114007601/pain-grain-stand,3.3,-1,Boulder,V5,1,12.0,37.32863,-118.57633999999999,114007601,5.0
2D,Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114025039/2d,2.0,-1,Boulder,V5,1,15.0,37.32863,-118.57633999999999,114025039,5.0
Marsha's Scoop (AKA Marsha's Nipple),Scoop Boulder > Roadside Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107916151/marshas-scoop-aka-marshas-nipple,3.5,-1,Boulder,V5,1,10.0,37.3282,-118.5762,107916151,5.0
