route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade,star_ratings,suggested_ratings,on_to_do_lists,ticks,log_star_ratings,log_ticks,log_avg_stars,log_length,log_grade,log_on_to_do_lists,sqrt_star_ratings,sqrt_ticks,sqrt_avg_stars,sqrt_length,sqrt_grade
"I Am Leaving For Constantinople, Tonight",Offwidth Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996317/i-am-leaving-for-constantinople-tonight,2.0,-1,Boulder,V0+,1,,37.41747,-118.45071000000002,106996317,0.25,3,2,3,5,0.6020599913279623,0.7781512503836435,0.47712125471966244,,0.3521825181113625,0.6020599913279623,1.7320508075688772,2.23606797749979,1.4142135623730951,,1.118033988749895
Lichen Slab,Southern Section > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106273783/lichen-slab,2.0,-1,Boulder,V0+,1,15.0,37.41548,-118.44911,106273783,0.25,1,1,0,5,0.30102999566398114,0.7781512503836435,0.47712125471966244,1.2041199826559246,0.3521825181113625,0.0,1.0,2.23606797749979,1.4142135623730951,3.872983346207417,1.118033988749895
Grand Trianon,Front Block > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898123/grand-trianon,1.0,-1,Boulder,V0+,1,10.0,37.41622,-118.45021000000001,107898123,0.25,2,1,0,4,0.47712125471966244,0.6989700043360187,0.30102999566398114,1.041392685158225,0.3521825181113625,0.0,1.4142135623730951,2.0,1.0,3.1622776601683795,1.118033988749895
The Salon of Hercules,The Hall of Mirrors > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898203/the-salon-of-hercules,1.0,-1,Boulder,V0+,1,12.0,37.41622,-118.45021000000001,107898203,0.25,1,1,1,6,0.30102999566398114,0.8450980400142567,0.30102999566398114,1.1139433523068367,0.3521825181113625,0.30102999566398114,1.0,2.449489742783178,1.0,3.4641016151377544,1.118033988749895
Napoleon's Bedroom,The Hall of Mirrors > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898211/napoleons-bedroom,2.0,-1,Boulder,V0+,1,12.0,37.41622,-118.45021000000001,107898211,0.25,1,1,2,6,0.30102999566398114,0.8450980400142567,0.47712125471966244,1.1139433523068367,0.3521825181113625,0.47712125471966244,1.0,2.449489742783178,1.4142135623730951,3.4641016151377544,1.118033988749895
Hog Farm,Wavy Gravy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086162/hog-farm,1.7,-1,Boulder,V0+,1,10.0,37.416470000000004,-118.44993999999998,106086162,0.25,19,6,2,35,1.301029995663981,1.556302500767287,0.4313637641589873,1.041392685158225,0.3521825181113625,0.47712125471966244,4.358898943540674,5.916079783099616,1.3038404810405297,3.1622776601683795,1.118033988749895
Tom's Cruise,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107035617/toms-cruise,2.0,-1,Boulder,V0+,1,15.0,37.4191,-118.4546,107035617,0.25,1,2,1,8,0.30102999566398114,0.9542425094393249,0.47712125471966244,1.2041199826559246,0.3521825181113625,0.30102999566398114,1.0,2.8284271247461903,1.4142135623730951,3.872983346207417,1.118033988749895
Flyboy,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107939713/flyboy,1.0,-1,Boulder,V0+,1,10.0,37.4191,-118.4546,107939713,0.25,1,1,4,4,0.30102999566398114,0.6989700043360187,0.30102999566398114,1.041392685158225,0.3521825181113625,0.6989700043360187,1.0,2.0,1.0,3.1622776601683795,1.118033988749895
Invisibility Lessons,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111480898/invisibility-lessons,1.0,-1,Boulder,V0+,1,15.0,37.4191,-118.4546,111480898,0.25,1,1,1,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.3521825181113625,0.30102999566398114,1.0,1.7320508075688772,1.0,3.872983346207417,1.118033988749895
End of the Road,Wayko Boulder > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106995166/end-of-the-road,1.4,-1,Boulder,V0+,1,,37.41904,-118.45447,106995166,0.25,5,2,1,7,0.7781512503836435,0.9030899869919434,0.380211241711606,,0.3521825181113625,0.30102999566398114,2.23606797749979,2.6457513110645907,1.1832159566199232,,1.118033988749895
Too Hard For Bob Harrington,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275390/too-hard-for-bob-harrington,1.4,-1,Boulder,V0+ PG13,1,15.0,37.41607,-118.44887,106275390,0.25,5,2,1,10,0.7781512503836435,1.041392685158225,0.380211241711606,1.2041199826559246,0.3521825181113625,0.30102999566398114,2.23606797749979,3.1622776601683795,1.1832159566199232,3.872983346207417,1.118033988749895
Too Much For Mike Pope,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275397/too-much-for-mike-pope,2.4,-1,Boulder,V0+ PG13,1,15.0,37.41607,-118.44887,106275397,0.25,13,4,3,29,1.1461280356782377,1.4771212547196624,0.531478917042255,1.2041199826559246,0.3521825181113625,0.6020599913279623,3.605551275463989,5.385164807134504,1.5491933384829668,3.872983346207417,1.118033988749895
Classique,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275404/classique,2.9,-1,Boulder,V0+ PG13,1,15.0,37.41607,-118.44887,106275404,0.25,43,10,18,83,1.6434526764861872,1.9242792860618814,0.5910646070264991,1.2041199826559246,0.3521825181113625,1.2787536009528289,6.557438524302,9.1104335791443,1.70293863659264,3.872983346207417,1.118033988749895
Strange Quotations,Strange Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106999123/strange-quotations,2.7,-1,Boulder,V0+,1,,37.4161,-118.44905,106999123,0.25,26,7,7,53,1.4313637641589871,1.7323937598229684,0.568201724066995,,0.3521825181113625,0.9030899869919434,5.0990195135927845,7.280109889280518,1.6431676725154984,,1.118033988749895
Another Stranger,Strange Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107005433/another-stranger,1.8,-1,Boulder,V0+,1,,37.4161,-118.44905,107005433,0.25,8,5,0,14,0.9542425094393249,1.1760912590556811,0.44715803134221915,,0.3521825181113625,0.0,2.8284271247461903,3.7416573867739413,1.3416407864998738,,1.118033988749895
Ain't But the One Way,Jesus Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107504667/aint-but-the-one-way,2.7,-1,Boulder,V0+,1,15.0,37.415820000000004,-118.44842,107504667,0.25,58,17,57,143,1.7708520116421442,2.1583624920952493,0.568201724066995,1.2041199826559246,0.3521825181113625,1.7634279935629371,7.615773105863909,11.958260743101398,1.6431676725154984,3.872983346207417,1.118033988749895
You're a Disc Jockey: Whats That?,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086065/youre-a-disc-jockey-whats-that,1.2,-1,Boulder,V0+,1,15.0,37.418440000000004,-118.45268999999999,106086065,0.25,5,1,1,8,0.7781512503836435,0.9542425094393249,0.3424226808222062,1.2041199826559246,0.3521825181113625,0.30102999566398114,2.23606797749979,2.8284271247461903,1.0954451150103321,3.872983346207417,1.118033988749895
Circle of Life,Cilley Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106326679/circle-of-life,2.2,-1,Boulder,V0+,1,10.0,37.41847,-118.45248000000001,106326679,0.25,28,11,6,64,1.462397997898956,1.8129133566428552,0.5051499783199059,1.041392685158225,0.3521825181113625,0.8450980400142567,5.291502622129181,8.0,1.4832396974191326,3.1622776601683795,1.118033988749895
Ghetto Justice,Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106326737/ghetto-justice,1.3,-1,Boulder,V0+,1,10.0,37.41857,-118.45256,106326737,0.25,4,3,2,11,0.6989700043360187,1.0791812460476247,0.3617278360175928,1.041392685158225,0.3521825181113625,0.47712125471966244,2.0,3.3166247903554,1.140175425099138,3.1622776601683795,1.118033988749895
Amphibian / Junkyard,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086670/amphibian-junkyard,2.1,-1,Boulder,V0+,1,12.0,37.41898,-118.45338999999998,106086670,0.25,20,8,9,50,1.322219294733919,1.7075701760979363,0.49136169383427264,1.1139433523068367,0.3521825181113625,1.0,4.47213595499958,7.0710678118654755,1.449137674618944,3.4641016151377544,1.118033988749895
Lady Chatterley's Toy Boy,Cry Baby Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111481003/lady-chatterleys-toy-boy,1.0,-1,Boulder,V0+,1,12.0,37.41919,-118.45364,111481003,0.25,1,1,1,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.1139433523068367,0.3521825181113625,0.30102999566398114,1.0,1.7320508075688772,1.0,3.4641016151377544,1.118033988749895
Landlord,Timmy Taylor's Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114153388/landlord,1.0,-1,Boulder,V0+,1,12.0,37.41682,-118.45066000000001,114153388,0.25,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.1139433523068367,0.3521825181113625,0.0,1.0,1.4142135623730951,1.0,3.4641016151377544,1.118033988749895
Problem A,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111480940/problem-a,1.0,-1,Boulder,V1-,1,8.0,37.41898,-118.45338999999998,111480940,0.75,1,1,1,4,0.30102999566398114,0.6989700043360187,0.30102999566398114,0.9542425094393249,0.4393326938302626,0.30102999566398114,1.0,2.0,1.0,2.8284271247461903,1.3228756555322954
The Tall Wall,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106100127/the-tall-wall,3.0,-1,Boulder,V1 R,1,25.0,37.41632,-118.44928,106100127,1.25,13,4,28,18,1.1461280356782377,1.2787536009528289,0.6020599913279623,1.414973347970818,0.5118833609788743,1.462397997898956,3.605551275463989,4.242640687119285,1.7320508075688772,5.0,1.5
Tin Medusa Right,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275348/tin-medusa-right,1.8,-1,Boulder,V1,1,10.0,37.41632,-118.44928,106275348,1.0,6,1,7,14,0.8450980400142567,1.1760912590556811,0.44715803134221915,1.041392685158225,0.47712125471966244,0.9030899869919434,2.449489742783178,3.7416573867739413,1.3416407864998738,3.1622776601683795,1.4142135623730951
Totty Traverse,Totty Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997445/totty-traverse,2.7,-1,Boulder,V1,1,40.0,37.416109999999996,-118.44921000000001,106997445,1.0,33,6,9,66,1.5314789170422551,1.8260748027008262,0.568201724066995,1.6127838567197355,0.47712125471966244,1.0,5.744562646538029,8.12403840463596,1.6431676725154984,6.324555320336759,1.4142135623730951
Hair Loss,Corridor Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107027041/hair-loss,2.0,-1,Boulder,V1 PG13,1,20.0,37.41617,-118.4493,107027041,1.0,1,2,0,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.322219294733919,0.47712125471966244,0.0,1.0,1.4142135623730951,1.4142135623730951,4.47213595499958,1.4142135623730951
Halloween,Corridor Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109127875/halloween,1.0,-1,Boulder,V1,1,15.0,37.41617,-118.4493,109127875,1.0,2,1,1,4,0.47712125471966244,0.6989700043360187,0.30102999566398114,1.2041199826559246,0.47712125471966244,0.30102999566398114,1.4142135623730951,2.0,1.0,3.872983346207417,1.4142135623730951
Jugs of Life,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086108/jugs-of-life,2.2,-1,Boulder,V1,1,15.0,37.41747,-118.45136000000001,106086108,1.0,11,3,21,21,1.0791812460476247,1.3424226808222062,0.5051499783199059,1.2041199826559246,0.47712125471966244,1.3424226808222062,3.3166247903554,4.58257569495584,1.4832396974191326,3.872983346207417,1.4142135623730951
Castrate Your Television,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108570567/castrate-your-television,1.6,-1,Boulder,V1,1,12.0,37.41747,-118.45136000000001,108570567,1.0,7,1,7,8,0.9030899869919434,0.9542425094393249,0.4149733479708179,1.1139433523068367,0.47712125471966244,0.9030899869919434,2.6457513110645907,2.8284271247461903,1.2649110640673518,3.4641016151377544,1.4142135623730951
Western Round Up,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086128/western-round-up,1.9,-1,Boulder,V1,1,12.0,37.41737,-118.45125,106086128,1.0,56,22,23,131,1.7558748556724912,2.1205739312058496,0.462397997898956,1.1139433523068367,0.47712125471966244,1.380211241711606,7.483314773547883,11.445523142259598,1.378404875209022,3.4641016151377544,1.4142135623730951
Vision Arete,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106093077/vision-arete,1.8,-1,Boulder,V1,1,15.0,37.41724,-118.45103,106093077,1.0,14,5,6,36,1.1760912590556811,1.5682017240669948,0.44715803134221915,1.2041199826559246,0.47712125471966244,0.8450980400142567,3.7416573867739413,6.0,1.3416407864998738,3.872983346207417,1.4142135623730951
Swing Your Partner,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106131986/swing-your-partner,2.0,-1,Boulder,V1,1,12.0,37.41724,-118.45103,106131986,1.0,39,11,15,61,1.6020599913279623,1.7923916894982537,0.47712125471966244,1.1139433523068367,0.47712125471966244,1.2041199826559246,6.244997998398398,7.810249675906654,1.4142135623730951,3.4641016151377544,1.4142135623730951
Grant's Christmas Present,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106131992/grants-christmas-present,2.6,-1,Boulder,V1,1,10.0,37.41724,-118.45103,106131992,1.0,107,38,68,225,2.0334237554869494,2.3541084391474008,0.5563025007672872,1.041392685158225,0.47712125471966244,1.8388490907372552,10.344080432788601,15.0,1.61245154965971,3.1622776601683795,1.4142135623730951
Heavenly Path,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105996532/heavenly-path,3.6,-1,Boulder,V1 PG13,1,25.0,37.41718,-118.45095,105996532,1.0,420,119,324,761,2.624282095835668,2.8819549713396,0.662757831681574,1.414973347970818,0.47712125471966244,2.511883360978874,20.493901531919196,27.586228448267445,1.8973665961010275,5.0,1.4142135623730951
Crossed Paths,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106130398/crossed-paths,2.7,-1,Boulder,V1 PG13,1,25.0,37.41718,-118.45095,106130398,1.0,13,2,8,28,1.1461280356782377,1.462397997898956,0.568201724066995,1.414973347970818,0.47712125471966244,0.9542425094393249,3.605551275463989,5.291502622129181,1.6431676725154984,5.0,1.4142135623730951
Unknown,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108306184/unknown,2.5,-1,Boulder,V1,1,20.0,37.41718,-118.45095,108306184,1.0,6,3,4,13,0.8450980400142567,1.1461280356782377,0.5440680443502756,1.322219294733919,0.47712125471966244,0.6989700043360187,2.449489742783178,3.605551275463989,1.5811388300841898,4.47213595499958,1.4142135623730951
Hole in my Heart,Window Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107035596/hole-in-my-heart,2.1,-1,Boulder,V1,1,15.0,37.41711,-118.45128000000001,107035596,1.0,15,3,7,32,1.2041199826559246,1.5185139398778873,0.49136169383427264,1.2041199826559246,0.47712125471966244,0.9030899869919434,3.872983346207417,5.656854249492381,1.449137674618944,3.872983346207417,1.4142135623730951
One-Pull,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106976674/one-pull,1.0,-1,Boulder,V1,1,12.0,37.41728,-118.45034,106976674,1.0,2,1,1,7,0.47712125471966244,0.9030899869919434,0.30102999566398114,1.1139433523068367,0.47712125471966244,0.30102999566398114,1.4142135623730951,2.6457513110645907,1.0,3.4641016151377544,1.4142135623730951
Immigration In The Media Is A Chossy Belly Bulge,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106976683/immigration-in-the-media-is-a-chossy-belly-bulge,1.8,-1,Boulder,V1,1,12.0,37.41728,-118.45034,106976683,1.0,4,2,1,9,0.6989700043360187,1.0,0.44715803134221915,1.1139433523068367,0.47712125471966244,0.30102999566398114,2.0,3.0,1.3416407864998738,3.4641016151377544,1.4142135623730951
Frontal Assault,The Citadel Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996403/frontal-assault,0.0,-1,Boulder,V1,1,,37.41793,-118.45156999999999,106996403,1.0,0,1,0,1,0.0,0.30102999566398114,0.0,,0.47712125471966244,0.0,0.0,1.0,0.0,,1.4142135623730951
Make Me Believe I'm Not Going to Die,You Are Mortal Buttress > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997202/make-me-believe-im-not-going-to-die,0.0,-1,Boulder,V1,1,,37.41793,-118.45156999999999,106997202,1.0,0,1,1,1,0.0,0.30102999566398114,0.0,,0.47712125471966244,0.30102999566398114,0.0,1.0,0.0,,1.4142135623730951
Naked,Black Magic Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996976/naked,1.3,-1,Boulder,V1 X,1,20.0,37.41675,-118.44941999999999,106996976,1.25,3,3,1,1,0.6020599913279623,0.30102999566398114,0.3617278360175928,1.322219294733919,0.5118833609788743,0.30102999566398114,1.7320508075688772,1.0,1.140175425099138,4.47213595499958,1.5
Problem A,Blood Simple Wall > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997228/problem-a,1.0,-1,Boulder,V1,1,12.0,37.416959999999996,-118.44946999999999,106997228,1.0,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.1139433523068367,0.47712125471966244,0.0,1.0,1.7320508075688772,1.0,3.4641016151377544,1.4142135623730951
Problem A,California Rim Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997216/problem-a,1.0,-1,Boulder,V1,1,8.0,37.41675,-118.44941999999999,106997216,1.0,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,0.9542425094393249,0.47712125471966244,0.0,1.0,1.7320508075688772,1.0,2.8284271247461903,1.4142135623730951
Joel,Coen Brothers Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997369/joel,1.0,-1,Boulder,V1,1,12.0,37.41675,-118.44941999999999,106997369,1.0,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.1139433523068367,0.47712125471966244,0.0,1.0,1.7320508075688772,1.0,3.4641016151377544,1.4142135623730951
Frisbee,Flying Saucer Rock > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997400/frisbee,1.0,-1,Boulder,V1,1,12.0,37.41675,-118.44941999999999,106997400,1.0,2,2,1,5,0.47712125471966244,0.7781512503836435,0.30102999566398114,1.1139433523068367,0.47712125471966244,0.30102999566398114,1.4142135623730951,2.23606797749979,1.0,3.4641016151377544,1.4142135623730951
Yosemite Traverse,Flying Saucer Rock > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114256082/yosemite-traverse,2.0,-1,Boulder,V1,1,,37.41675,-118.44941999999999,114256082,1.0,1,1,1,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,,0.47712125471966244,0.30102999566398114,1.0,1.4142135623730951,1.4142135623730951,,1.4142135623730951
Problem A,Flying Saucer Alcove > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997411/problem-a,2.0,-1,Boulder,V1,1,15.0,37.41675,-118.44941999999999,106997411,1.0,1,1,1,3,0.30102999566398114,0.6020599913279623,0.47712125471966244,1.2041199826559246,0.47712125471966244,0.30102999566398114,1.0,1.7320508075688772,1.4142135623730951,3.872983346207417,1.4142135623730951
OK: I'll Share With Charlie Bucket,The Uncracked Wall > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977961/ok-ill-share-with-charlie-bucket,2.0,-1,Boulder,V1 PG13,1,15.0,37.41646,-118.44882,106977961,1.0,2,1,0,6,0.47712125471966244,0.8450980400142567,0.47712125471966244,1.2041199826559246,0.47712125471966244,0.0,1.4142135623730951,2.449489742783178,1.4142135623730951,3.872983346207417,1.4142135623730951
But Not With Willie Wonka,The Uncracked Wall > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977968/but-not-with-willie-wonka,1.0,-1,Boulder,V1 PG13,1,15.0,37.41646,-118.44882,106977968,1.0,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.47712125471966244,0.0,1.0,1.7320508075688772,1.0,3.872983346207417,1.4142135623730951
Tall Wall Left,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106114159/tall-wall-left,2.5,-1,Boulder,V1 R,1,28.0,37.41698,-118.45133,106114159,1.25,2,1,4,1,0.47712125471966244,0.30102999566398114,0.5440680443502756,1.462397997898956,0.5118833609788743,0.6989700043360187,1.4142135623730951,1.0,1.5811388300841898,5.291502622129181,1.5
Problem B,Big Arete Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106272945/problem-b,1.0,-1,Boulder,V1,1,15.0,37.41511,-118.44859,106272945,1.0,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.47712125471966244,0.0,1.0,1.7320508075688772,1.0,3.872983346207417,1.4142135623730951
Problem B,Pig Pen Slab > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106273750/problem-b,2.2,-1,Boulder,V1,1,10.0,37.41525,-118.44878,106273750,1.0,39,6,7,74,1.6020599913279623,1.8750612633916997,0.5051499783199059,1.041392685158225,0.47712125471966244,0.9030899869919434,6.244997998398398,8.602325267042627,1.4832396974191326,3.1622776601683795,1.4142135623730951
Problem A,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045690/problem-a,1.5,-1,Boulder,V1,1,10.0,37.415690000000005,-118.44957,107045690,1.0,2,1,0,6,0.47712125471966244,0.8450980400142567,0.3979400086720376,1.041392685158225,0.47712125471966244,0.0,1.4142135623730951,2.449489742783178,1.224744871391589,3.1622776601683795,1.4142135623730951
Problem F,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045725/problem-f,1.0,-1,Boulder,V1,1,10.0,37.415690000000005,-118.44957,107045725,1.0,1,1,1,1,0.30102999566398114,0.30102999566398114,0.30102999566398114,1.041392685158225,0.47712125471966244,0.30102999566398114,1.0,1.0,1.0,3.1622776601683795,1.4142135623730951
